"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2023-02-28","WDC","Western Digital Corporation Co","NNM","8019893","8732124","2997751","2.68",,
"2023-02-28","WELL","Welltower Inc.","NYSE","12124570","10476115","2431888","4.99",,
"2023-02-28","WFC","Wells Fargo & Co.","NYSE","27237826","27460517","14758813","1.85",,
"2023-02-28","WM","Waste Management, Inc.","NYSE","4437745","4305025","1683152","2.64",,
"2023-02-28","WMB","Williams Companies Inc.","NYSE","20079454","18811782","7955976","2.52",,
"2023-02-28","WMT","Walmart Inc.","NYSE","12596095","12526056","8444459","1.49",,
"2023-02-28","XOM","Exxon Mobil Corporation","NYSE","32451292","31577359","14502516","2.24",,
"2023-03-31","AAPL","Apple Inc. Common Stock","NNM","111566048","107424880","66091204","1.69",,
"2023-03-31","ABBV","ABBVIE INC.","NYSE","16277617","14042497","7648766","2.13",,
"2023-03-31","ABNB","Airbnb, Inc. Class A Common St","NNM","16295793","15288876","4502901","3.62",,
"2023-03-31","ABT","Abbott Laboratories","NYSE","12601955","12844945","5662905","2.23",,
"2023-03-31","ADBE","Adobe Inc. Common Stock","NNM","5861258","4845262","3671550","1.60",,
"2023-03-31","ADI","Analog Devices, Inc. Common St","NNM","5179441","5543363","3689447","1.40",,
"2023-03-31","ADP","Automatic Data Processing, Inc","NNM","5017576","4313770","2382884","2.11",,
"2023-03-31","AEP","American Electric Power Compan","NNM","7758921","6473748","3503068","2.21",,
"2023-03-31","AFL","Aflac Inc.","NYSE","8382030","8784491","2759302","3.04",,
"2023-03-31","AJG","Arthur J. Gallagher & Co.","NYSE","1723237","1979199","1129530","1.53",,
"2023-03-31","ALL","The Allstate Corporation","NYSE","2612718","3793060","2781822","1.00",,
"2023-03-31","AMAT","Applied Materials, Inc. Common","NNM","15264279","15140532","7124420","2.14",,
"2023-03-31","AMD","Advanced Micro Devices, Inc. C","NNM","35253606","34984812","77805593","1.00",,
"2023-03-31","AMGN","Amgen Inc. Common Stock","NNM","7833483","7611706","2720824","2.88",,
"2023-03-31","AMT","American Tower Corporation","NYSE","3309805","3234445","2186918","1.51",,
"2023-03-31","AMZN","Amazon.com, Inc. Common Stock","NNM","64287021","56470494","59068764","1.09",,
"2023-03-31","ANET","Arista Networks","NYSE","3516158","3306500","3326406","1.06",,
"2023-03-31","AON","Aon plc Class A","NYSE","2002483","1753274","1056939","1.89",,
"2023-03-31","APD","Air Products & Chemicals, Inc.","NYSE","1919967","2103744","1113776","1.72",,
"2023-03-31","APH","Amphenol Corporation","NYSE","5963886","5182037","2607638","2.29",,
"2023-03-31","APO","Apollo Global Management, Inc.","NYSE","9757134","8346607","3597363","2.71",,
"2023-03-31","APP","Applovin Corporation Class A C","NNM","14414975","15120464","2678076","5.38",,
"2023-03-31","AVGO","Broadcom Inc. Common Stock","NNM","5202423","5680127","2716405","1.92",,
"2023-03-31","AXP","American Express Company","NYSE","5844598","6127845","4074372","1.43",,
"2023-03-31","BA","Boeing Company","NYSE","8201248","8581966","5732978","1.43",,
"2023-03-31","BAC","Bank of America Corporation","NYSE","99402275","94185805","86426094","1.15",,
"2023-03-31","BKNG","Booking Holdings Inc. Common S","NNM","749799","609614","332565","2.25",,
"2023-03-31","BLK","Blackrock, Inc.","NYSE","2335419","2652156","746956","3.13",,
"2023-03-31","BMY","Bristol-Myers Squibb Co.","NYSE","17270593","20807024","8311384","2.08",,
"2023-03-31","BNY","BlackRock New York Municipal I","NYSE","2064","21255","49504","1.00",,
"2023-03-31","BRKA","Berkshire Hathaway Inc.","NYSE","738","659","4668","1.00",,
"2023-03-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","6683705","6439517","5031410","1.33",,
"2023-03-31","BSX","Boston Scientific Corp.","NYSE","15163369","14309099","8712003","1.74",,
"2023-03-31","BX","Blackstone Inc.","NYSE","24041521","21169702","6855666","3.51",,
"2023-03-31","C","Citigroup Inc.","NYSE","37699079","45292577","24151785","1.56",,
"2023-03-31","CAT","Caterpillar Inc.","NYSE","7681499","7445457","3141647","2.45",,
"2023-03-31","CDNS","Cadence Design Systems, Inc. C","NNM","3388323","4454938","2250394","1.51",,
"2023-03-31","CEG","Constellation Energy Corporati","NNM","5958118","6269948","2302238","2.59",,
"2023-03-31","CI","The Cigna Group","NYSE","3133381","2772739","2238130","1.40",,
"2023-03-31","CL","Colgate-Palmolive Company","NYSE","10689460","9899901","4568725","2.34",,
"2023-03-31","CMCSA","Comcast Corporation Class A Co","NNM","36732382","47329627","19717308","1.86",,
"2023-03-31","CME","CME Group Inc. Class A Common","NNM","4295863","4137156","2150366","2.00",,
"2023-03-31","CMI","Cummins Inc.","NYSE","2435227","3021965","1428537","1.70",,
"2023-03-31","COF","Capital One Financial","NYSE","6897689","6423371","3611696","1.91",,
"2023-03-31","COP","ConocoPhillips","NYSE","10841811","13220257","7697382","1.41",,
"2023-03-31","COST","Costco Wholesale Corporation C","NNM","3364027","3519397","1809383","1.86",,
"2023-03-31","CRM","Salesforce, Inc.","NYSE","9894072","10741778","7254318","1.36",,
"2023-03-31","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","8377875","7591546","3916787","2.14",,
"2023-03-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","41857253","41356975","20950643","2.00",,
"2023-03-31","CSX","CSX Corporation Common Stock","NNM","19263042","18883765","14247193","1.35",,
"2023-03-31","CTAS","Cintas Corporation Common Stoc","NNM","1315871","1232446","424055","3.10",,
"2023-03-31","CVNA","Carvana Co.","NYSE","47634488","46326217","14119629","3.37",,
"2023-03-31","CVS","CVS HEALTH CORPORATION","NYSE","13577531","12813952","7955459","1.71",,
"2023-03-31","CVX","Chevron Corporation","NYSE","13985775","15467390","9879243","1.42",,
"2023-03-31","D","Dominion Energy, Inc Common St","NYSE","6717041","6831837","4185961","1.60",,
"2023-03-31","DASH","DoorDash, Inc.","NYSE","20322385","19508010","3337113","6.09",,
"2023-03-31","DDOG","Datadog, Inc. Class A Common S","NNM","11185396","10361452","4767081","2.35",,
"2023-03-31","DE","Deere & Company","NYSE","2675118","2671323","1535272","1.74",,
"2023-03-31","DELL","Dell Technologies Inc.","NYSE","6673170","7335530","4885071","1.37",,
"2023-03-31","DHR","Danaher Corporation","NYSE","4383508","3454816","2355245","1.86",,
"2023-03-31","DIS","The Walt Disney Company","NYSE","18122531","17805608","8342298","2.17",,
"2023-03-31","DLR","Digital Realty Trust, Inc.","NYSE","14297419","13774897","3399046","4.21",,
"2023-03-31","DUK","Duke Energy Corporation","NYSE","6302833","7257899","3438370","1.83",,
"2023-03-31","ECL","Ecolab, Inc.","NYSE","2130993","1812463","1282022","1.66",,
"2023-03-31","ELV","Elevance Health, Inc.","NYSE","1648730","2082681","1160608","1.42",,
"2023-03-31","EMR","Emerson Electric Co.","NYSE","5613294","6367586","3291508","1.71",,
"2023-03-31","EOG","EOG Resources, Inc.","NYSE","7399279","6863955","4812794","1.54",,
"2023-03-31","EPD","Enterprise Products Partners L","NYSE","14766954","14731547","5174098","2.85",,
"2023-03-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1604009","1495249","465152","3.45",,
"2023-03-31","FCX","Freeport-McMoran Inc.","NYSE","17072178","19920338","13669002","1.25",,
"2023-03-31","FDX","FedEx Corporation","NYSE","4323874","4822807","3158593","1.37",,
"2023-03-31","FTNT","Fortinet, Inc. Common Stock","NNM","12792024","13508491","4487004","2.85",,
"2023-03-31","GD","General Dynamics Corporation","NYSE","2497266","2742949","1276824","1.96",,
"2023-03-31","GE","General Electric Company","NYSE","16553654","16719230","6833839","2.42",,
"2023-03-31","GILD","Gilead Sciences, Inc. Common S","NNM","15475585","15203723","6084049","2.54",,
"2023-03-31","GLW","Corning Incorporated","NYSE","9047251","8116589","4061720","2.23",,
"2023-03-31","GM","General Motors Company","NYSE","27779742","30161898","14556710","1.91",,
"2023-03-31","GOOG","Alphabet Inc. Class C Capital","NNM","29937248","33455083","33968089","1.00",,
"2023-03-31","GOOGL","Alphabet Inc. Class A Common S","NNM","41644829","42318498","39749148","1.05",,
"2023-03-31","GS","Goldman Sachs Group Inc.","NYSE","3530008","5056592","2855434","1.24",,
"2023-03-31","GWW","W.W. Grainger, Inc.","NYSE","1163300","1070111","278704","4.17",,
"2023-03-31","HCA","HCA Healthcare, Inc.","NYSE","2251911","2699885","1033942","2.18",,
"2023-03-31","HD","Home Depot, Inc.","NYSE","13577638","12952079","4627768","2.93",,
"2023-03-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","3809287","3793927","1860830","2.05",,
"2023-03-31","HON","Honeywell International Inc. C","NNM","4987955","4906458","2977207","1.68",,
"2023-03-31","HOOD","Robinhood Markets, Inc. Class","NNM","35270165","35224050","6344801","5.56",,
"2023-03-31","HPE","Hewlett Packard Enterprise Com","NYSE","30390926","28243078","14405403","2.11",,
"2023-03-31","HWM","Howmet Aerospace Inc.","NYSE","4471436","5167088","3820659","1.17",,
"2023-03-31","IBKR","Interactive Brokers Group, Inc","NNM","1442423","1211901","1299287","1.11",,
"2023-03-31","IBM","International Business Machine","NYSE","23815369","25701964","7089830","3.36",,
"2023-03-31","ICE","Intercontinental Exchange  Inc","NYSE","3808331","3342316","3094822","1.23",,
"2023-03-31","INTC","Intel Corporation Common Stock","NNM","81008378","80916206","56075907","1.44",,
"2023-03-31","INTU","Intuit Inc. Common Stock","NNM","3027786","2662658","1775685","1.71",,
"2023-03-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","2412832","2089571","1730873","1.39",,
"2023-03-31","ITW","Illinois Tool Works Inc.","NYSE","6410340","5768027","1392806","4.60",,
"2023-03-31","JNJ","Johnson & Johnson","NYSE","12673644","12588922","8307499","1.53",,
"2023-03-31","JPM","JPMorgan Chase & Co.","NYSE","16469513","20628355","19117846","1.00",,
"2023-03-31","KKR","KKR & Co. Inc.","NYSE","9110652","9815833","2978250","3.06",,
"2023-03-31","KLAC","KLA Corporation Common Stock","NNM","2208546","2339417","1198547","1.84",,
"2023-03-31","KMI","Kinder Morgan, Inc.","NYSE","38513171","37084489","13693937","2.81",,
"2023-03-31","KO","Coca-Cola Company","NYSE","24238641","22194632","13836443","1.75",,
"2023-03-31","LIN","Linde plc Ordinary Share","NYSE","3607998","4080520","1958325","1.84",,
"2023-03-31","LLY","Eli Lilly & Co.","NYSE","7229324","8115570","3357320","2.15",,
"2023-03-31","LMT","Lockheed Martin Corp.","NYSE","1928577","2756205","1679583","1.15",,
"2023-03-31","LOW","Lowe's Companies Inc.","NYSE","8653251","8556023","3099311","2.79",,
"2023-03-31","LRCX","Lam Research Corporation Commo","NNM","2826589","2299230","1424794","1.98",,
"2023-03-31","MA","Mastercard Incorporated","NYSE","4946658","4864908","3357763","1.47",,
"2023-03-31","MAR","Marriott International Class A","NNM","4915392","4050354","2008727","2.45",,
"2023-03-31","MCD","McDonald's Corporation","NYSE","5630411","6294615","2643056","2.13",,
"2023-03-31","MCK","McKesson Corporation","NYSE","2026186","2052237","934585","2.17",,
"2023-03-31","MCO","Moody's Corporation","NYSE","2423548","2341862","749597","3.23",,
"2023-03-31","MDLZ","Mondelez International, Inc. C","NNM","12932222","9264994","7348024","1.76",,
"2023-03-31","MDT","Medtronic plc","NYSE","7748607","12710755","6141776","1.26",,
"2023-03-31","META","Meta Platforms, Inc. Class A C","NNM","28851996","28684969","28737808","1.00",,
"2023-03-31","MMM","3M Company","NYSE","12887083","13528941","3696193","3.49",,
"2023-03-31","MNST","Monster Beverage Corporation","NNM","10262549","4884754","4222295","2.43","S",
"2023-03-31","MO","Altria Group, Inc.","NYSE","17025184","15894431","12632429","1.35",,
"2023-03-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","11358482","12212509","4797100","2.37",,
"2023-03-31","MPWR","Monolithic Power Systems, Inc.","NNM","2492479","2558212","512246","4.87",,
"2023-03-31","MRK","Merck & Co., Inc.","NYSE","22071464","19544549","9350513","2.36",,
"2023-03-31","MRVL","Marvell Technology, Inc. Commo","NNM","18327897","18905013","10951429","1.67",,
"2023-03-31","MS","Morgan Stanley","NYSE","18238875","19318149","8954714","2.04",,
"2023-03-31","MSFT","Microsoft Corporation Common S","NNM","41113563","35907039","36114446","1.14",,
"2023-03-31","MSI","Motorola Solutions, Inc. New","NYSE","1224529","1251989","731668","1.67",,
"2023-03-31","MU","Micron Technology, Inc. Common","NNM","29857200","21140251","22693184","1.32",,
"2023-03-31","NEE","Nextra Energy, Inc.","NYSE","13443935","15686617","7476169","1.80",,
"2023-03-31","NEM","Newmont Corporation","NYSE","18164296","14231843","9375566","1.94",,
"2023-03-31","NET","Cloudflare, Inc. Class A commo","NYSE","21087403","21730289","3900341","5.41",,
"2023-03-31","NFLX","Netflix, Inc. Common Stock","NNM","9045237","8413366","7731864","1.17",,
"2023-03-31","NKE","Nike, Inc.","NYSE","12299801","10583765","8294018","1.48",,
"2023-03-31","NOC","Northrop Grumman Corp.","NYSE","1350945","1370902","812410","1.66",,
"2023-03-31","NOW","SERVICENOW, INC.","NYSE","3986377","3394345","1461279","2.73",,
"2023-03-31","NSC","Norfolk Southern Corp.","NYSE","2192452","2274152","1572516","1.39",,
"2023-03-31","NVDA","NVIDIA Corporation Common Stoc","NNM","36075552","37702262","51050839","1.00",,
"2023-03-31","O","Realty Income Corporation","NYSE","21792968","16561340","3977951","5.48",,
"2023-03-31","ORCL","Oracle Corp","NYSE","14720851","14372202","8234076","1.79",,
"2023-03-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1004051","896446","381853","2.63",,
"2023-03-31","PANW","Palo Alto Networks, Inc. Commo","NNM","19551396","18495752","3248019","6.02",,
"2023-03-31","PCAR","PACCAR Inc. Common Stock","NNM","8530125","7652621","2943697","2.90",,
"2023-03-31","PEP","PepsiCo, Inc. Common Stock","NNM","10830716","11594824","4420478","2.45",,
"2023-03-31","PFE","Pfizer Inc.","NYSE","49071593","44140799","21103950","2.33",,
"2023-03-31","PG","Procter & Gamble Company","NYSE","15110674","13456886","6983384","2.16",,
"2023-03-31","PGR","Progressive Corporation","NYSE","3607445","3807414","2959477","1.22",,
"2023-03-31","PH","Parker-Hannifin Corporation","NYSE","1595926","1763684","1018639","1.57",,
"2023-03-31","PLD","PROLOGIS, INC.","NYSE","12438501","8873808","3855938","3.23",,
"2023-03-31","PLTR","Palantir Technologies Inc. Cla","NYSE","133281473","139137397","22235297","5.99",,
"2023-03-31","PM","Philip Morris International In","NYSE","8271312","9544797","6358942","1.30",,
"2023-03-31","PNC","PNC Financial Services Group","NYSE","4121178","4393768","4642969","1.00",,
"2023-03-31","PSX","PHILLIPS 66","NYSE","9344180","11054565","4475445","2.09",,
"2023-03-31","PWR","Quanta Services, Inc.","NYSE","3956236","3711773","915093","4.32",,
"2023-03-31","QCOM","QUALCOMM Incorporated Common S","NNM","11700271","10305509","7371079","1.59",,
"2023-03-31","RCL","Royal Caribbean Group","NYSE","17828101","18874543","3792264","4.70",,
"2023-03-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","1300556","1213603","775824","1.68",,
"2023-03-31","ROST","Ross Stores, Inc. Common Stock","NNM","6599473","5196945","2596388","2.54",,
"2023-03-31","RSG","Republic Services Inc.","NYSE","2175996","1575944","1301833","1.67",,
"2023-03-31","RTX","Raytheon Technologies Corporat","NYSE","9425613","9807283","4506102","2.09",,
"2023-03-31","SBUX","Starbucks Corporation Common S","NNM","11672798","12657500","5989243","1.95",,
"2023-03-31","SCCO","Southern Copper Corporation","NYSE","5715611","5858490","1216435","4.70",,
"2023-03-31","SCHW","The Charles Schwab Corporation","NYSE","25051737","15776108","42537513","1.00",,
"2023-03-31","SHW","The Sherwin-Williams Company","NYSE","2350475","2420372","1459116","1.61",,
"2023-03-31","SNOW","Snowflake Inc.","NYSE","13446645","13946781","4754008","2.83",,
"2023-03-31","SNPS","Synopsys, Inc. Common Stock","NNM","1609171","1873273","894208","1.80",,
"2023-03-31","SO","The Southern Company","NYSE","15663593","11542651","5697186","2.75",,
"2023-03-31","SPCX","The SPAC and New Issue ETF","NNM","37060","20500","1838","20.16",,
"2023-03-31","SPG","Simon Property Group, Inc.","NYSE","6382759","5415928","2173300","2.94",,
"2023-03-31","SPGI","S&P Global Inc.","NYSE","3310933","4155620","1421871","2.33",,
"2023-03-31","SYK","Stryker Corporation","NYSE","6883189","5988308","1216056","5.66",,
"2023-03-31","T","AT&T Inc.","NYSE","82850846","85446119","28538500","2.90",,
"2023-03-31","TDG","TransDigm Group Incorporated","NYSE","1154600","1174047","283183","4.08",,
"2023-03-31","TFC","Truist Financial Corporation","NYSE","21955248","18761831","23515036","1.00",,
"2023-03-31","TGT","Target Corporation","NYSE","8781294","9053029","3750404","2.34",,
"2023-03-31","TJX","TJX Companies, Inc. (The)","NYSE","6724830","5910100","4539129","1.48",,
"2023-03-31","TMO","Thermo Fisher Scientific, Inc.","NYSE","3040054","2880296","1122190","2.71",,
"2023-03-31","TMUS","T-Mobile US, Inc. Common Stock","NNM","32187667","22614489","5466361","5.89",,
"2023-03-31","TRV","The Travelers Companies, Inc.","NYSE","3216130","3639884","1896844","1.70",,
"2023-03-31","TSLA","Tesla, Inc. Common Stock","NNM","85568280","87004969","131040705","1.00",,
"2023-03-31","TXN","Texas Instruments Incorporated","NNM","19620239","17543401","5510337","3.56",,
"2023-03-31","UBER","Uber Technologies, Inc.","NYSE","52847686","45258448","19030659","2.78",,
"2023-03-31","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","5033258","5382273","3221709","1.56",,
"2023-03-31","UNP","Union Pacific Corp.","NYSE","5877553","5115386","4573131","1.29",,
"2023-03-31","UPS","United Parcel Service, Inc. Cl","NYSE","14113840","11006168","4314044","3.27",,
"2023-03-31","URI","United Rentals, Inc.","NYSE","2984507","3112068","1211768","2.46",,
"2023-03-31","USB","U.S. Bancorp","NYSE","25635325","12249705","28195861","1.00",,
"2023-03-31","V","VISA Inc.","NYSE","30474357","32751302","8516105","3.58",,
"2023-03-31","VLO","Valero Energy Corporation","NYSE","10180283","12663830","5315616","1.92",,
"2023-03-31","VRT","Vertiv Holdings Co Class A Com","NYSE","9894965","10073125","2902326","3.41",,
"2023-03-31","VRTX","Vertex Pharmaceuticals Incorpo","NNM","3501355","2923408","1179812","2.97",,
"2023-03-31","VZ","Verizon Communications","NYSE","34725380","42428995","19592167","1.77",,
"2023-03-31","WBD","Warner Bros. Discovery, Inc. S","NNM","69941302","68610089","15034770","4.65",,
"2023-03-31","WDC","Western Digital Corporation Co","NNM","7948870","7932455","3564623","2.23",,
"2023-03-31","WELL","Welltower Inc.","NYSE","12235875","12294115","2514610","4.87",,
"2023-03-31","WFC","Wells Fargo & Co.","NYSE","36555002","30015317","30152427","1.21",,
"2023-03-31","WM","Waste Management, Inc.","NYSE","5906774","4613228","2016581","2.93",,
"2023-03-31","WMB","Williams Companies Inc.","NYSE","21837656","20007227","7337116","2.98",,
"2023-03-31","WMT","Walmart Inc.","NYSE","10177406","9959212","8425104","1.21",,
"2023-03-31","XOM","Exxon Mobil Corporation","NYSE","35228228","35146212","20260260","1.74",,
"2023-03-15","AAPL","Apple Inc. Common Stock","NNM","107424880","110773312","66017030","1.63",,
"2023-03-15","ABBV","ABBVIE INC.","NYSE","14042497","12704527","5654965","2.48",,
"2023-03-15","ABNB","Airbnb, Inc. Class A Common St","NNM","15288876","19150827","5134901","2.98",,
"2023-03-15","ABT","Abbott Laboratories","NYSE","12844945","13925643","5573718","2.30",,
"2023-03-15","ADBE","Adobe Inc. Common Stock","NNM","4845262","5491324","3458382","1.40",,
"2023-03-15","ADI","Analog Devices, Inc. Common St","NNM","5543363","5321482","3170486","1.75",,
"2023-03-15","ADP","Automatic Data Processing, Inc","NNM","4313770","4204716","1985596","2.17",,
"2023-03-15","AEP","American Electric Power Compan","NNM","6473748","7300098","2859886","2.26",,
"2023-03-15","AFL","Aflac Inc.","NYSE","8784491","9078207","2866370","3.06",,
"2023-03-15","AJG","Arthur J. Gallagher & Co.","NYSE","1979199","1799379","1184264","1.67",,
"2023-03-15","ALL","The Allstate Corporation","NYSE","3793060","3812959","1963903","1.93",,
"2023-03-15","AMAT","Applied Materials, Inc. Common","NNM","15140532","12200985","6772680","2.24",,
"2023-03-15","AMD","Advanced Micro Devices, Inc. C","NNM","34984812","34227434","65544557","1.00",,
"2023-03-15","AMGN","Amgen Inc. Common Stock","NNM","7611706","7368918","2444045","3.11",,
"2023-03-15","AMT","American Tower Corporation","NYSE","3234445","2984581","2201456","1.47",,
"2023-03-15","AMZN","Amazon.com, Inc. Common Stock","NNM","56470494","59071892","58237000","1.00",,
"2023-03-15","ANET","Arista Networks","NYSE","3306500","3032240","2620151","1.26",,
"2023-03-15","AON","Aon plc Class A","NYSE","1753274","1599528","891112","1.97",,
"2023-03-15","APD","Air Products & Chemicals, Inc.","NYSE","2103744","2058168","998737","2.11",,
"2023-03-15","APH","Amphenol Corporation","NYSE","5182037","4838881","2320447","2.23",,
"2023-03-15","APO","Apollo Global Management, Inc.","NYSE","8346607","8845564","4994204","1.67",,
"2023-03-15","APP","Applovin Corporation Class A C","NNM","15120464","15990431","2006234","7.54",,
"2023-03-15","AVGO","Broadcom Inc. Common Stock","NNM","5680127","4936876","2458596","2.31",,
"2023-03-15","AXP","American Express Company","NYSE","6127845","6223141","3812562","1.61",,
"2023-03-15","BA","Boeing Company","NYSE","8581966","8009076","6366037","1.35",,
"2023-03-15","BAC","Bank of America Corporation","NYSE","94185805","54017500","93101255","1.01",,
"2023-03-15","BKNG","Booking Holdings Inc. Common S","NNM","609614","595097","355427","1.72",,
"2023-03-15","BLK","Blackrock, Inc.","NYSE","2652156","2544297","750712","3.53",,
"2023-03-15","BMY","Bristol-Myers Squibb Co.","NYSE","20807024","17017804","7921431","2.63",,
"2023-03-15","BNY","BlackRock New York Municipal I","NYSE","21255","44584","69801","1.00",,
"2023-03-15","BRKA","Berkshire Hathaway Inc.","NYSE","659","763","4677","1.00",,
"2023-03-15","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","6439517","5360191","4445803","1.45",,
"2023-03-15","BSX","Boston Scientific Corp.","NYSE","14309099","12689188","7732064","1.85",,
"2023-03-15","BX","Blackstone Inc.","NYSE","21169702","19288336","6372237","3.32",,
"2023-03-15","C","Citigroup Inc.","NYSE","45292577","30479791","27307782","1.66",,
"2023-03-15","CAT","Caterpillar Inc.","NYSE","7445457","6767799","3537546","2.10",,
"2023-03-15","CDNS","Cadence Design Systems, Inc. C","NNM","4454938","3641676","1838228","2.42",,
"2023-03-15","CEG","Constellation Energy Corporati","NNM","6269948","5175395","2249537","2.79",,
"2023-03-15","CI","The Cigna Group","NYSE","2772739","2696106","1657426","1.67",,
"2023-03-15","CL","Colgate-Palmolive Company","NYSE","9899901","9616564","4211523","2.35",,
"2023-03-15","CMCSA","Comcast Corporation Class A Co","NNM","47329627","41943100","18468229","2.56",,
"2023-03-15","CME","CME Group Inc. Class A Common","NNM","4137156","4062224","1881559","2.20",,
"2023-03-15","CMI","Cummins Inc.","NYSE","3021965","2396133","1312485","2.30",,
"2023-03-15","COF","Capital One Financial","NYSE","6423371","6129992","3721749","1.73",,
"2023-03-15","COP","ConocoPhillips","NYSE","13220257","12238666","6490584","2.04",,
"2023-03-15","COST","Costco Wholesale Corporation C","NNM","3519397","3065652","2438303","1.44",,
"2023-03-15","CRM","Salesforce, Inc.","NYSE","10741778","9167056","12764817","1.00",,
"2023-03-15","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","7591546","7106733","8008807","1.00",,
"2023-03-15","CSCO","Cisco Systems, Inc. Common Sto","NNM","41356975","40187147","15832318","2.61",,
"2023-03-15","CSX","CSX Corporation Common Stock","NNM","18883765","21632493","14376973","1.31",,
"2023-03-15","CTAS","Cintas Corporation Common Stoc","NNM","1232446","1219252","306077","4.03",,
"2023-03-15","CVNA","Carvana Co.","NYSE","46326217","46315451","11614587","3.99",,
"2023-03-15","CVS","CVS HEALTH CORPORATION","NYSE","12813952","14706566","8945506","1.43",,
"2023-03-15","CVX","Chevron Corporation","NYSE","15467390","13929034","7945221","1.95",,
"2023-03-15","D","Dominion Energy, Inc Common St","NYSE","6831837","5367498","4957249","1.38",,
"2023-03-15","DASH","DoorDash, Inc.","NYSE","19508010","19572187","4594215","4.25",,
"2023-03-15","DDOG","Datadog, Inc. Class A Common S","NNM","10361452","12425845","6166053","1.68",,
"2023-03-15","DE","Deere & Company","NYSE","2671323","2281830","1545877","1.73",,
"2023-03-15","DELL","Dell Technologies Inc.","NYSE","7335530","6961812","5326094","1.38",,
"2023-03-15","DHR","Danaher Corporation","NYSE","3454816","3724709","2504194","1.38",,
"2023-03-15","DIS","The Walt Disney Company","NYSE","17805608","16943822","8776927","2.03",,
"2023-03-15","DLR","Digital Realty Trust, Inc.","NYSE","13774897","12476341","2232871","6.17",,
"2023-03-15","DUK","Duke Energy Corporation","NYSE","7257899","8008742","3232605","2.25",,
"2023-03-15","ECL","Ecolab, Inc.","NYSE","1812463","1595157","1119910","1.62",,
"2023-03-15","ELV","Elevance Health, Inc.","NYSE","2082681","1381607","1197658","1.74",,
"2023-03-15","EMR","Emerson Electric Co.","NYSE","6367586","6161738","3536494","1.80",,
"2023-03-15","EOG","EOG Resources, Inc.","NYSE","6863955","6251487","4519867","1.52",,
"2023-03-15","EPD","Enterprise Products Partners L","NYSE","14731547","15023510","4462319","3.30",,
"2023-03-15","EQIX","Equinix, Inc. Common Stock REI","NNM","1495249","1507321","401318","3.73",,
"2023-03-15","FCX","Freeport-McMoran Inc.","NYSE","19920338","19708173","14693346","1.36",,
"2023-03-15","FDX","FedEx Corporation","NYSE","4822807","5165691","1877434","2.57",,
"2023-03-15","FTNT","Fortinet, Inc. Common Stock","NNM","13508491","13613797","4068883","3.32",,
"2023-03-15","GD","General Dynamics Corporation","NYSE","2742949","2490319","1313795","2.09",,
"2023-03-15","GE","General Electric Company","NYSE","16719230","13470327","11065189","1.51",,
"2023-03-15","GILD","Gilead Sciences, Inc. Common S","NNM","15203723","15664418","5349794","2.84",,
"2023-03-15","GLW","Corning Incorporated","NYSE","8116589","9176130","4185992","1.94",,
"2023-03-15","GM","General Motors Company","NYSE","30161898","23591162","14670781","2.06",,
"2023-03-15","GOOG","Alphabet Inc. Class C Capital","NNM","33455083","30190230","28768523","1.16",,
"2023-03-15","GOOGL","Alphabet Inc. Class A Common S","NNM","42318498","41581730","34622690","1.22",,
"2023-03-15","GS","Goldman Sachs Group Inc.","NYSE","5056592","4367735","3400189","1.49",,
"2023-03-15","GWW","W.W. Grainger, Inc.","NYSE","1070111","1099658","278928","3.84",,
"2023-03-15","HCA","HCA Healthcare, Inc.","NYSE","2699885","2979181","1312880","2.06",,
"2023-03-15","HD","Home Depot, Inc.","NYSE","12952079","12149968","4438542","2.92",,
"2023-03-15","HLT","Hilton Worldwide Holdings Inc.","NYSE","3793927","4626559","1766593","2.15",,
"2023-03-15","HON","Honeywell International Inc. C","NNM","4906458","4305602","3345029","1.47",,
"2023-03-15","HOOD","Robinhood Markets, Inc. Class","NNM","35224050","35431614","6795455","5.18",,
"2023-03-15","HPE","Hewlett Packard Enterprise Com","NYSE","28243078","24049479","14636694","1.93",,
"2023-03-15","HWM","Howmet Aerospace Inc.","NYSE","5167088","5959051","4122712","1.25",,
"2023-03-15","IBKR","Interactive Brokers Group, Inc","NNM","1211901","1535065","1489299","1.00",,
"2023-03-15","IBM","International Business Machine","NYSE","25701964","25977920","4819556","5.33",,
"2023-03-15","ICE","Intercontinental Exchange  Inc","NYSE","3342316","3622713","3959191","1.00",,
"2023-03-15","INTC","Intel Corporation Common Stock","NNM","80916206","70716601","46796468","1.73",,
