"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2021-02-12","AFL","Aflac Inc.","NYSE","7057676","6014933","3433930","2.06",,
"2021-02-12","AJG","Arthur J. Gallagher & Co.","NYSE","1876547","2148094","707481","2.65",,
"2021-02-12","ALL","The Allstate Corporation","NYSE","3557237","3977943","1668158","2.13",,
"2021-02-12","AMAT","Applied Materials, Inc. Common","NNM","9624197","10077531","6162364","1.56",,
"2021-02-12","AMD","Advanced Micro Devices, Inc. C","NNM","80452201","78642593","33246616","2.42",,
"2021-02-12","AMGN","Amgen Inc. Common Stock","NNM","8712290","7562582","2301636","3.79",,
"2021-02-12","AMT","American Tower Corporation","NYSE","3662369","4270529","1625413","2.25",,
"2021-02-12","AMZN","Amazon.com, Inc. Common Stock","NNM","3796019","3315887","3642473","1.04",,
"2021-02-12","ANET","Arista Networks","NYSE","1639386","1557132","391841","4.18",,
"2021-02-12","AON","Aon plc Class A","NYSE","24506537","23572459","1605763","15.26",,
"2021-02-12","APD","Air Products & Chemicals, Inc.","NYSE","1579046","1454509","1898926","1.00",,
"2021-02-12","APH","Amphenol Corporation","NYSE","2272404","2149224","1061691","2.14",,
"2021-02-12","APO","Apollo Global Management, Inc.","NYSE","5105808","5517725","1394365","3.66",,
"2021-02-12","AVGO","Broadcom Inc. Common Stock","NNM","4475179","4375359","1400949","3.19",,
"2021-02-12","AXP","American Express Company","NYSE","9260667","8450774","2947761","3.14",,
"2021-02-12","BA","Boeing Company","NYSE","9842034","11695311","9689409","1.02",,
"2021-02-12","BAC","Bank of America Corporation","NYSE","71110326","72544744","39407246","1.80",,
"2021-02-12","BKNG","Booking Holdings Inc. Common S","NNM","809925","766437","289195","2.80",,
"2021-02-12","BLK","Blackrock, Inc.","NYSE","1697633","1745984","561048","3.03",,
"2021-02-12","BMY","Bristol-Myers Squibb Co.","NYSE","20788673","19473576","12907979","1.61",,
"2021-02-12","BNY","BlackRock New York Municipal I","NYSE","40926","28867","40484","1.01",,
"2021-02-12","BRKA","Berkshire Hathaway Inc.","NYSE","590","592","282","2.09",,
"2021-02-12","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","11037221","11189624","3628302","3.04",,
"2021-02-12","BSX","Boston Scientific Corp.","NYSE","18230320","14377483","11304444","1.61",,
"2021-02-12","BX","The Blackstone Group Inc. Clas","NYSE","7274088","5155613","2477120","2.94",,
"2021-02-12","C","Citigroup Inc.","NYSE","22739783","22221835","13578503","1.67",,
"2021-02-12","CAT","Caterpillar Inc.","NYSE","5290300","4463191","2552873","2.07",,
"2021-02-12","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","77","456","124","1.00",,
"2021-02-12","CDNS","Cadence Design Systems, Inc. C","NNM","2511238","2864030","1186634","2.12",,
"2021-02-12","CI","CIGNA Corporation","NYSE","4422087","4515182","1788650","2.47",,
"2021-02-12","CL","Colgate-Palmolive Company","NYSE","6981909","8652098","3834591","1.82",,
"2021-02-12","CMCSA","Comcast Corporation Class A Co","NNM","76698055","78769547","14145788","5.42",,
"2021-02-12","CME","CME Group Inc. Class A Common","NNM","5705209","5862416","1682643","3.39",,
"2021-02-12","CMI","Cummins Inc.","NYSE","2756227","2731819","1070471","2.57",,
"2021-02-12","COF","Capital One Financial","NYSE","4628964","3934314","3674632","1.26",,
"2021-02-12","COP","ConocoPhillips","NYSE","15622100","17173359","9107744","1.72",,
"2021-02-12","COST","Costco Wholesale Corporation C","NNM","4330528","3627240","2049257","2.11",,
"2021-02-12","CRM","salesforce.com, inc.","NYSE","23671388","23220061","4910061","4.82",,
"2021-02-12","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","8598323","10617653","2605066","3.30",,
"2021-02-12","CSCO","Cisco Systems, Inc. Common Sto","NNM","49414027","47755079","20676805","2.39",,
"2021-02-12","CSX","CSX Corporation Common Stock","NNM","6867662","8335085","3426151","2.00",,
"2021-02-12","CTAS","Cintas Corporation Common Stoc","NNM","1033928","941478","382570","2.70",,
"2021-02-12","CVNA","Carvana Co.","NYSE","17346635","16560304","997375","17.39",,
"2021-02-12","CVS","CVS HEALTH CORPORATION","NYSE","16999630","15541988","5477332","3.10",,
"2021-02-12","CVX","Chevron Corporation","NYSE","14780223","14737676","7734132","1.91",,
"2021-02-12","D","Dominion Energy, Inc Common St","NYSE","6676431","7826837","2745736","2.43",,
"2021-02-12","DASH","DoorDash, Inc.","NYSE","8764315","8048443","1658248","5.29",,
"2021-02-12","DDOG","Datadog, Inc. Class A Common S","NNM","13850163","16522044","2776069","4.99",,
"2021-02-12","DE","Deere & Company","NYSE","2590550","2220684","1076792","2.41",,
"2021-02-12","DELL","Dell Technologies Inc.","NYSE","4956509","5583062","2610295","1.90",,
"2021-02-12","DHR","Danaher Corporation","NYSE","4859189","4915449","2068811","2.35",,
"2021-02-12","DIS","The Walt Disney Company","NYSE","18570626","18442384","9786916","1.90",,
"2021-02-12","DLR","Digital Realty Trust, Inc.","NYSE","6741864","6462725","1324231","5.09",,
"2021-02-12","DUK","Duke Energy Corporation","NYSE","7951862","7218999","2224185","3.58",,
"2021-02-12","ECL","Ecolab, Inc.","NYSE","2055808","2070651","790234","2.60",,
"2021-02-12","EMR","Emerson Electric Co.","NYSE","6393871","7618986","2869445","2.23",,
"2021-02-12","EOG","EOG Resources, Inc.","NYSE","12290183","10658647","4054521","3.03",,
"2021-02-12","EPD","Enterprise Products Partners L","NYSE","33653443","28625525","6052125","5.56",,
"2021-02-12","EQIX","Equinix, Inc. Common Stock REI","NNM","781773","984716","395839","1.97",,
"2021-02-12","FCX","Freeport-McMoran Inc.","NYSE","22345392","17248341","20068730","1.11",,
"2021-02-12","FDX","FedEx Corporation","NYSE","3417405","3103481","2107156","1.62",,
"2021-02-12","FTNT","Fortinet, Inc. Common Stock","NNM","2853448","2726036","1088822","2.62",,
"2021-02-12","GD","General Dynamics Corporation","NYSE","4602480","3441149","1410620","3.26",,
"2021-02-12","GE","General Electric Company","NYSE","77536795","90320965","51653453","1.50",,
"2021-02-12","GILD","Gilead Sciences, Inc. Common S","NNM","23109254","21576565","7248564","3.19",,
"2021-02-12","GLW","Corning Incorporated","NYSE","9493580","7666777","3432122","2.77",,
"2021-02-12","GM","General Motors Company","NYSE","20044256","17800778","24646866","1.00",,
"2021-02-12","GOOG","Alphabet Inc. Class C Capital","NNM","2754828","2526518","1555117","1.77",,
"2021-02-12","GOOGL","Alphabet Inc. Class A Common S","NNM","3287500","2854707","1887610","1.74",,
"2021-02-12","GS","Goldman Sachs Group Inc.","NYSE","4242126","4267197","2643661","1.60",,
"2021-02-12","GWW","W.W. Grainger, Inc.","NYSE","657987","623942","368514","1.79",,
"2021-02-12","HCA","HCA Healthcare, Inc.","NYSE","3109109","2446155","1766867","1.76",,
"2021-02-12","HD","Home Depot, Inc.","NYSE","7231266","8404491","2697759","2.68",,
"2021-02-12","HLT","Hilton Worldwide Holdings Inc.","NYSE","8409135","9554792","2035731","4.13",,
"2021-02-12","HON","Honeywell International, Inc.","NYSE","6442693","5134075","1918273","3.36",,
"2021-02-12","HPE","Hewlett Packard Enterprise Com","NYSE","29440220","25254044","7935928","3.71",,
"2021-02-12","HWM","Howmet Aerospace Inc.","NYSE","5451804","4982290","2942468","1.85",,
"2021-02-12","IBKR","Interactive Brokers Group, Inc","NNM","3173089","2548616","1006647","3.15",,
"2021-02-12","IBM","International Business Machine","NYSE","29057711","26828008","4928894","5.90",,
"2021-02-12","ICE","Intercontinental Exchange  Inc","NYSE","4969841","4725581","2281234","2.18",,
"2021-02-12","INTC","Intel Corporation Common Stock","NNM","56002813","57827154","23211796","2.41",,
"2021-02-12","INTU","Intuit Inc. Common Stock","NNM","2137416","1903967","960927","2.22",,
"2021-02-12","ISRG","Intuitive Surgical, Inc. Commo","NNM","1224657","1295694","477489","2.56",,
"2021-02-12","ITW","Illinois Tool Works Inc.","NYSE","3528408","3465058","1058558","3.33",,
"2021-02-12","JNJ","Johnson & Johnson","NYSE","15260613","15591339","6964209","2.19",,
"2021-02-12","JPM","JPMorgan Chase & Co.","NYSE","20996558","20806258","9468115","2.22",,
"2021-02-12","KKR","KKR & Co. Inc.","NYSE","8559423","7091850","2827535","3.03",,
"2021-02-12","KLAC","KLA Corporation Common Stock","NNM","1881725","2036822","1026292","1.83",,
"2021-02-12","KMI","Kinder Morgan, Inc.","NYSE","39006146","38810336","16054373","2.43",,
"2021-02-12","KO","Coca-Cola Company","NYSE","23097701","22717639","14843708","1.56",,
"2021-02-12","LIN","Linde plc Ordinary Share","NYSE","3137710","3334114","1698893","1.85",,
"2021-02-12","LLY","Eli Lilly & Co.","NYSE","6555509","6665505","3221219","2.04",,
"2021-02-12","LMT","Lockheed Martin Corp.","NYSE","3813074","2766826","1613057","2.36",,
"2021-02-12","LOW","Lowe's Companies Inc.","NYSE","8986844","7519637","2708812","3.32",,
"2021-02-12","LRCX","Lam Research Corporation Commo","NNM","2722099","1877095","1362638","2.00",,
"2021-02-12","MA","Mastercard Incorporated","NYSE","6228181","5787013","3715912","1.68",,
"2021-02-12","MAR","Marriott International Class A","NNM","7998989","6996355","1887721","4.24",,
"2021-02-12","MCD","McDonald's Corporation","NYSE","5131064","5732849","2548587","2.01",,
"2021-02-12","MCK","McKesson Corporation","NYSE","2204414","1996106","998548","2.21",,
"2021-02-12","MCO","Moody's Corporation","NYSE","1919545","2169807","576473","3.33",,
"2021-02-12","MDLZ","Mondelez International, Inc. C","NNM","10336232","11131166","7103558","1.46",,
"2021-02-12","MDT","Medtronic plc","NYSE","7195383","7353535","4014712","1.79",,
"2021-02-12","MMM","3M Company","NYSE","9155080","7788314","2035964","4.50",,
"2021-02-12","MNST","Monster Beverage Corporation","NNM","4996075","5165434","1272958","3.92",,
"2021-02-12","MO","Altria Group, Inc.","NYSE","14052185","11748824","6961958","2.02",,
"2021-02-12","MPC","MARATHON PETROLEUM CORPORATION","NYSE","29371657","31276775","5081959","5.78",,
"2021-02-12","MPWR","Monolithic Power Systems, Inc.","NNM","867994","618509","1448375","1.00",,
"2021-02-12","MRK","Merck & Co., Inc.","NYSE","18470508","18576792","10648980","1.73",,
"2021-02-12","MRVL","Marvell Technology Group Ltd.","NNM","36515191","36703427","7538203","4.84",,
"2021-02-12","MS","Morgan Stanley","NYSE","24003179","28231078","8247808","2.91",,
"2021-02-12","MSFT","Microsoft Corporation Common S","NNM","40597300","44533174","21302333","1.91",,
"2021-02-12","MSI","Motorola Solutions, Inc. New","NYSE","1713107","1640777","749293","2.29",,
"2021-02-12","MU","Micron Technology, Inc. Common","NNM","19148817","21041745","11731234","1.63",,
"2021-02-12","NEE","Nextra Energy, Inc.","NYSE","23937515","23555376","5276974","4.54",,
"2021-02-12","NEM","Newmont Corporation","NYSE","8039950","8704291","6253447","1.29",,
"2021-02-12","NET","Cloudflare, Inc. Class A commo","NYSE","11091281","10563109","3430047","3.23",,
"2021-02-12","NFLX","Netflix, Inc. Common Stock","NNM","7683688","7299279","3111885","2.47",,
"2021-02-12","NKE","Nike, Inc.","NYSE","11504942","12686026","4455849","2.58",,
"2021-02-12","NOC","Northrop Grumman Corp.","NYSE","6884535","2210244","1171925","5.87",,
"2021-02-12","NOW","SERVICENOW, INC.","NYSE","2918183","2341493","1205032","2.42",,
"2021-02-12","NSC","Norfolk Southern Corp.","NYSE","2101470","2160317","870170","2.42",,
"2021-02-12","NVDA","NVIDIA Corporation Common Stoc","NNM","6520338","6653279","6762112","1.00",,
"2021-02-12","ORCL","Oracle Corp","NYSE","28395211","24454602","7982324","3.56",,
"2021-02-12","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1024842","1124876","628660","1.63",,
"2021-02-12","PANW","PALO ALTO NETWORKS, INC","NYSE","5281343","4609769","1032182","5.12",,
"2021-02-12","PCAR","PACCAR Inc. Common Stock","NNM","3828148","4212998","1776292","2.16",,
"2021-02-12","PEP","PepsiCo, Inc. Common Stock","NNM","9389105","10121658","4134390","2.27",,
"2021-02-12","PFE","Pfizer Inc.","NYSE","63124600","63106660","35074607","1.80",,
"2021-02-12","PG","Procter & Gamble Company","NYSE","14843903","13996527","6000944","2.47",,
"2021-02-12","PGR","Progressive Corporation","NYSE","5328561","5228353","3088647","1.73",,
"2021-02-12","PH","Parker-Hannifin Corporation","NYSE","1364838","777743","987693","1.38",,
"2021-02-12","PLD","PROLOGIS, INC.","NYSE","8234489","7815349","1806278","4.56",,
"2021-02-12","PLTR","Palantir Technologies Inc. Cla","NYSE","76970280","61102321","45657929","1.69",,
"2021-02-12","PM","Philip Morris International In","NYSE","10004732","9387552","4359624","2.29",,
"2021-02-12","PNC","PNC Financial Services Group","NYSE","5723437","5234761","1375660","4.16",,
"2021-02-12","PSX","PHILLIPS 66","NYSE","11727279","12164652","2222005","5.28",,
"2021-02-12","PWR","Quanta Services, Inc.","NYSE","1998195","1959014","860794","2.32",,
"2021-02-12","QCOM","QUALCOMM Incorporated Common S","NNM","17227031","13731471","14693410","1.17",,
"2021-02-12","RCL","Royal Caribbean Group","NYSE","11253068","11200564","3042904","3.70",,
"2021-02-12","REGN","Regeneron Pharmaceuticals, Inc","NNM","2111138","1940769","1013852","2.08",,
"2021-02-12","ROST","Ross Stores, Inc. Common Stock","NNM","4572565","4699106","1353222","3.38",,
"2021-02-12","RSG","Republic Services Inc.","NYSE","2223153","2242891","1193641","1.86",,
"2021-02-12","RTX","Raytheon Technologies Corporat","NYSE","12943246","15497857","5974501","2.17",,
"2021-02-12","SBUX","Starbucks Corporation Common S","NNM","10023882","10872882","4911211","2.04",,
"2021-02-12","SCCO","Southern Copper Corporation","NYSE","5321636","5269647","809035","6.58",,
"2021-02-12","SCHW","The Charles Schwab Corporation","NYSE","14911037","14318360","6794618","2.19",,
"2021-02-12","SHW","The Sherwin-Williams Company","NYSE","1087660","1008851","450940","2.41",,
"2021-02-12","SNOW","Snowflake Inc.","NYSE","7979623","7929369","3055074","2.61",,
"2021-02-12","SNPS","Synopsys, Inc. Common Stock","NNM","1697309","1793388","553039","3.07",,
"2021-02-12","SO","The Southern Company","NYSE","8736007","8081475","2927789","2.98",,
"2021-02-12","SPCX","The SPAC and New Issue ETF","ARCA","217806","123448","495157","1.00",,
"2021-02-12","SPG","Simon Property Group, Inc.","NYSE","15769149","16640034","3457121","4.56",,
"2021-02-12","SPGI","S&P Global Inc.","NYSE","9060038","7828842","1704540","5.32",,
"2021-02-12","SYK","Stryker Corporation","NYSE","2720822","2296579","1073854","2.53",,
"2021-02-12","T","AT&T Inc.","NYSE","123905420","113555497","32623227","3.80",,
"2021-02-12","TDG","TransDigm Group Incorporated","NYSE","1905063","1989183","310383","6.14",,
"2021-02-12","TFC","Truist Financial Corporation","NYSE","13013667","9439196","4423497","2.94",,
"2021-02-12","TGT","Target Corporation","NYSE","5261980","5214646","2274265","2.31",,
"2021-02-12","TJX","TJX Companies, Inc. (The)","NYSE","10998978","9832798","5111286","2.15",,
"2021-02-12","TMO","Thermo Fisher Scientific, Inc.","NYSE","2848636","2946556","1546765","1.84",,
"2021-02-12","TMUS","T-Mobile US, Inc. Common Stock","NNM","14018546","12976538","4397877","3.19",,
"2021-02-12","TRV","The Travelers Companies, Inc.","NYSE","5304856","6211262","1132216","4.69",,
"2021-02-12","TSLA","Tesla, Inc. Common Stock","NNM","47692184","52379526","19512569","2.44",,
"2021-02-12","TXN","Texas Instruments Incorporated","NNM","13337344","12047900","3859764","3.46",,
"2021-02-12","UBER","Uber Technologies, Inc.","NYSE","57663661","56059477","20921087","2.76",,
"2021-02-12","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","6099148","6544195","3716589","1.64",,
"2021-02-12","UNP","Union Pacific Corp.","NYSE","5309237","5376610","2027062","2.62",,
"2021-02-12","UPS","United Parcel Service, Inc. Cl","NYSE","7401249","7034718","3692008","2.00",,
"2021-02-12","URI","United Rentals, Inc.","NYSE","3451834","3627245","624512","5.53",,
"2021-02-12","USB","U.S. Bancorp","NYSE","14776497","15948295","5075065","2.91",,
"2021-02-12","V","VISA Inc.","NYSE","24916366","27143337","9568826","2.60",,
"2021-02-12","VLO","Valero Energy Corporation","NYSE","9510862","9260741","3426935","2.78",,
"2021-02-12","VRT","Vertiv Holdings Co Class A Com","NYSE","11274388","11858158","2497057","4.52",,
"2021-02-12","VRTX","Vertex Pharmaceuticals Incorpo","NNM","3991947","3472973","2508177","1.59",,
"2021-02-12","VZ","Verizon Communications","NYSE","44193836","41842368","15138102","2.92",,
"2021-02-12","WDC","Western Digital Corporation Co","NNM","6225929","6739056","3526864","1.77",,
"2021-02-12","WELL","Welltower Inc.","NYSE","5693090","5548737","2047862","2.78",,
"2021-02-12","WFC","Wells Fargo & Co.","NYSE","45896921","48054434","23110148","1.99",,
"2021-02-12","WM","Waste Management, Inc.","NYSE","3599765","3362282","1258004","2.86",,
"2021-02-12","WMB","Williams Companies Inc.","NYSE","22835206","20723884","6882768","3.32",,
"2021-02-12","WMT","Walmart Inc.","NYSE","12127671","15041336","5627101","2.16",,
"2021-02-12","XOM","Exxon Mobil Corporation","NYSE","47517238","47018096","26374411","1.80",,
"2023-08-31","AAPL","Apple Inc. Common Stock","NNM","102091714","88851550","53191009","1.92",,"R"
"2023-08-31","ABBV","ABBVIE INC.","NYSE","12454309","13259308","3850511","3.23",,
"2023-08-31","ABNB","Airbnb, Inc. Class A Common St","NNM","19702727","20690596","4105725","4.80",,
"2023-08-31","ABT","Abbott Laboratories","NYSE","11474730","12765176","4077703","2.81",,
"2023-08-31","ADBE","Adobe Inc. Common Stock","NNM","4247214","3999039","2267513","1.87",,
"2023-08-31","ADI","Analog Devices, Inc. Common St","NNM","6074468","5176756","4105148","1.48",,
"2023-08-31","ADP","Automatic Data Processing, Inc","NNM","3994866","4429134","1323965","3.02",,
"2023-08-31","AEP","American Electric Power Compan","NNM","5253022","9779529","2540729","2.07",,
"2023-08-31","AFL","Aflac Inc.","NYSE","12788636","12315808","1947028","6.57",,
"2023-08-31","AJG","Arthur J. Gallagher & Co.","NYSE","2439067","1592975","632709","3.85",,
"2023-08-31","ALL","The Allstate Corporation","NYSE","3219186","3088594","1458938","2.21",,
"2023-08-31","AMAT","Applied Materials, Inc. Common","NNM","19498425","19271509","5978496","3.26",,
"2023-08-31","AMD","Advanced Micro Devices, Inc. C","NNM","28178520","28838816","60706874","1.00",,"R"
"2023-08-31","AMGN","Amgen Inc. Common Stock","NNM","6199626","7027270","2060894","3.01",,
"2023-08-31","AMT","American Tower Corporation","NYSE","4770581","4943227","1667121","2.86",,
"2023-08-31","AMZN","Amazon.com, Inc. Common Stock","NNM","73378523","76429380","42540535","1.72",,"R"
"2023-08-31","ANET","Arista Networks","NYSE","3563880","3093866","2601109","1.37",,
"2023-08-31","AON","Aon plc Class A","NYSE","1601952","1807336","651353","2.46",,
"2023-08-31","APD","Air Products & Chemicals, Inc.","NYSE","1826904","1938747","524581","3.48",,
"2023-08-31","APH","Amphenol Corporation","NYSE","4239924","5473771","1625070","2.61",,
"2023-08-31","APO","Apollo Global Management, Inc.","NYSE","13157195","12690060","1928718","6.82",,
"2023-08-31","APP","Applovin Corporation Class A C","NNM","18491800","16767624","2412081","7.67",,"R"
"2023-08-31","AVGO","Broadcom Inc. Common Stock","NNM","5944819","4776592","2443370","2.43",,
"2023-08-31","AXP","American Express Company","NYSE","6760424","6763512","2482851","2.72",,
"2023-08-31","BA","Boeing Company","NYSE","7404551","7631463","4924448","1.50",,
"2023-08-31","BAC","Bank of America Corporation","NYSE","52279225","53269857","36115475","1.45",,
"2023-08-31","BKNG","Booking Holdings Inc. Common S","NNM","732188","713132","218611","3.35",,
"2023-08-31","BLK","Blackrock, Inc.","NYSE","2482792","2383962","439806","5.65",,
"2023-08-31","BMY","Bristol-Myers Squibb Co.","NYSE","43763177","53506533","9812424","4.46",,
"2023-08-31","BNY","BlackRock New York Municipal I","NYSE","4527","12851","29373","1.00",,
"2023-08-31","BRKA","Berkshire Hathaway Inc.","NYSE","629","663","7321","1.00",,
"2023-08-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","7684027","7792882","2471563","3.11",,
"2023-08-31","BSX","Boston Scientific Corp.","NYSE","12223797","8718860","8826166","1.38",,
"2023-08-31","BX","Blackstone Inc.","NYSE","17890324","19169838","2435979","7.34",,
"2023-08-31","C","Citigroup Inc.","NYSE","23850493","24259086","15834692","1.51",,
"2023-08-31","CAT","Caterpillar Inc.","NYSE","6682372","6926526","1983872","3.37",,
"2023-08-31","CDNS","Cadence Design Systems, Inc. C","NNM","2353794","2433050","1218224","1.93",,
"2023-08-31","CEG","Constellation Energy Corporati","NNM","7000370","7011486","1462755","4.79",,
"2023-08-31","CI","The Cigna Group","NYSE","2714381","3060273","1494753","1.82",,
"2023-08-31","CL","Colgate-Palmolive Company","NYSE","9853514","9770780","3289869","3.00",,
"2023-08-31","CMCSA","Comcast Corporation Class A Co","NNM","44123401","38135571","14709361","3.00",,
"2023-08-31","CME","CME Group Inc. Class A Common","NNM","3787254","4024015","1337619","2.83",,
"2023-08-31","CMI","Cummins Inc.","NYSE","1819310","1951020","679465","2.68",,
"2023-08-31","COF","Capital One Financial","NYSE","7785551","6874756","1779270","4.38",,
"2023-08-31","COP","ConocoPhillips","NYSE","11903191","11919660","3517609","3.38",,"R"
"2023-08-31","COST","Costco Wholesale Corporation C","NNM","4128388","4036690","1546694","2.67",,
"2023-08-31","CRM","Salesforce, Inc.","NYSE","7515777","7280740","5690032","1.32",,
"2023-08-31","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","6277667","6103822","4296407","1.46",,"R"
"2023-08-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","60493301","59940490","21015233","2.88",,
"2023-08-31","CSX","CSX Corporation Common Stock","NNM","18005180","15447292","10552610","1.71",,
"2023-08-31","CTAS","Cintas Corporation Common Stoc","NNM","1134830","993746","325192","3.49",,
"2023-08-31","CVNA","Carvana Co.","NYSE","33988741","34753442","9254980","3.67",,
"2023-08-31","CVS","CVS HEALTH CORPORATION","NYSE","15869103","18386183","10854582","1.46",,
"2023-08-31","CVX","Chevron Corporation","NYSE","15438925","14023586","6135879","2.52",,
"2023-08-31","D","Dominion Energy, Inc Common St","NYSE","5788143","5755153","3747644","1.54",,
"2023-08-31","DASH","DoorDash, Inc.","NYSE","13786105","13048646","3100257","4.45",,
"2023-08-31","DDOG","Datadog, Inc. Class A Common S","NNM","13529899","10669675","3765928","3.59",,
"2023-08-31","DE","Deere & Company","NYSE","2279018","2123445","1915244","1.19",,
"2023-08-31","DELL","Dell Technologies Inc.","NYSE","6485647","6829093","3768692","1.72",,
"2023-08-31","DHR","Danaher Corporation","NYSE","6331543","4897318","1929397","3.28",,
"2023-08-31","DIS","The Walt Disney Company","NYSE","20052968","20373078","13051127","1.54",,
"2023-08-31","DLR","Digital Realty Trust, Inc.","NYSE","15949698","16731097","2045618","7.80",,
"2023-08-31","DUK","Duke Energy Corporation","NYSE","8369615","8376283","2565498","3.26",,
"2023-08-31","ECL","Ecolab, Inc.","NYSE","1738175","1906467","867023","2.00",,
"2023-08-31","ELV","Elevance Health, Inc.","NYSE","1391438","1615532","876890","1.59",,
"2023-08-31","EMR","Emerson Electric Co.","NYSE","6814067","5923411","2470458","2.76",,
"2023-08-31","EOG","EOG Resources, Inc.","NYSE","6884826","8033207","2047672","3.36",,
"2023-08-31","EPD","Enterprise Products Partners L","NYSE","15322517","16564771","2970743","5.16",,
"2023-08-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1641328","1548239","335507","4.89",,
"2023-08-31","FCX","Freeport-McMoran Inc.","NYSE","15600837","14219633","9107838","1.71",,
"2023-08-31","FDX","FedEx Corporation","NYSE","2613904","3214865","1626016","1.61",,
"2023-08-31","FTNT","Fortinet, Inc. Common Stock","NNM","9864001","10396881","5092080","1.94",,
"2023-08-31","GD","General Dynamics Corporation","NYSE","2613804","2924957","790561","3.31",,
"2023-08-31","GE","General Electric Company","NYSE","12996974","12794806","3680685","3.53",,
"2023-08-31","GILD","Gilead Sciences, Inc. Common S","NNM","18250145","19632045","5385033","3.39",,
"2023-08-31","GLW","Corning Incorporated","NYSE","7898825","8978453","2563869","3.08",,
"2023-08-31","GM","General Motors Company","NYSE","34411381","31388625","10273160","3.35",,
"2023-08-31","GOOG","Alphabet Inc. Class C Capital","NNM","31117001","28469731","22101819","1.41",,
"2023-08-31","GOOGL","Alphabet Inc. Class A Common S","NNM","49039430","46172283","28430529","1.72",,"R"
"2023-08-31","GS","Goldman Sachs Group Inc.","NYSE","3245282","3132218","1787422","1.82",,
"2023-08-31","GWW","W.W. Grainger, Inc.","NYSE","1093613","1115909","201382","5.43",,
"2023-08-31","HCA","HCA Healthcare, Inc.","NYSE","2416491","2275185","954019","2.53",,
"2023-08-31","HD","Home Depot, Inc.","NYSE","9426437","9887403","2861530","3.29",,
"2023-08-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","4854630","4031205","1458501","3.33",,
"2023-08-31","HON","Honeywell International Inc. C","NNM","5507523","5516145","2121447","2.60",,
"2023-08-31","HOOD","Robinhood Markets, Inc. Class","NNM","20877250","19437820","8251955","2.53",,
"2023-08-31","HPE","Hewlett Packard Enterprise Com","NYSE","30796135","34319669","11099901","2.77",,
"2023-08-31","HWM","Howmet Aerospace Inc.","NYSE","3880334","3810301","2169685","1.79",,
"2023-08-31","IBKR","Interactive Brokers Group, Inc","NNM","2411096","2186792","749915","3.22",,
"2023-08-31","IBM","International Business Machine","NYSE","27543140","27890947","3252390","8.47",,
"2023-08-31","ICE","Intercontinental Exchange  Inc","NYSE","4837076","4602453","2237352","2.16",,
"2023-08-31","INTC","Intel Corporation Common Stock","NNM","61560688","59030502","32436736","1.90",,
"2023-08-31","INTU","Intuit Inc. Common Stock","NNM","3442344","3420089","1459337","2.36",,
"2023-08-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","2991042","2570495","1785636","1.68",,
"2023-08-31","ITW","Illinois Tool Works Inc.","NYSE","6603508","6435938","741694","8.90",,
"2023-08-31","JNJ","Johnson & Johnson","NYSE","32863484","85504087","56514649","1.00",,
"2023-08-31","JPM","JPMorgan Chase & Co.","NYSE","18565057","19160544","7765717","2.39",,"R"
"2023-08-31","KKR","KKR & Co. Inc.","NYSE","16207033","13576911","3452175","4.69",,
"2023-08-31","KLAC","KLA Corporation Common Stock","NNM","2242660","1894232","827460","2.71",,
"2023-08-31","KMI","Kinder Morgan, Inc.","NYSE","35030875","37916311","10365620","3.38",,
"2023-08-31","KO","Coca-Cola Company","NYSE","22869361","21001942","9439943","2.42",,
"2023-08-31","LIN","Linde plc Ordinary Share","NYSE","2966070","3197915","1005483","2.95",,
"2023-08-31","LLY","Eli Lilly & Co.","NYSE","5617552","5185112","2200262","2.55",,
"2023-08-31","LMT","Lockheed Martin Corp.","NYSE","1351106","1579046","808551","1.67",,
"2023-08-31","LOW","Lowe's Companies Inc.","NYSE","9234135","8995479","2360437","3.91",,
"2023-08-31","LRCX","Lam Research Corporation Commo","NNM","2792430","2796137","921054","3.03",,
"2023-08-31","MA","Mastercard Incorporated","NYSE","4342817","4111700","2135390","2.03",,
"2023-08-31","MAR","Marriott International Class A","NNM","7115185","6027800","1764109","4.03",,
"2023-08-31","MCD","McDonald's Corporation","NYSE","6267938","5812365","2452886","2.56",,
"2023-08-31","MCK","McKesson Corporation","NYSE","1638033","1729816","749680","2.18",,
"2023-08-31","MCO","Moody's Corporation","NYSE","1398689","1451336","512262","2.73",,
"2023-08-31","MDLZ","Mondelez International, Inc. C","NNM","14112878","14385235","4840940","2.92",,
"2023-08-31","MDT","Medtronic plc","NYSE","6834703","7227422","5155061","1.33",,"R"
