"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2018-09-14","WM","Waste Management, Inc.","NYSE","4593887","3929120","1739604","2.64",,"R"
"2018-09-14","WMB","Williams Companies Inc.","NYSE","30337580","36755127","10368315","2.93",,
"2018-09-14","WMT","Walmart Inc.","NYSE","20726129","21770953","7249677","2.86",,"R"
"2018-09-14","XOM","Exxon Mobil Corporation","NYSE","30034290","27073805","11927073","2.52",,"R"
"2018-08-31","AAPL","Apple Inc. Common Stock","NNM","47549672","42160518","28293025","1.68",,
"2018-08-31","ABBV","ABBVIE INC.","NYSE","31438755","32581503","4015400","7.83",,
"2018-08-31","ABT","Abbott Laboratories","NYSE","12745102","11652061","4427987","2.88",,
"2018-08-31","ADBE","Adobe Systems Incorporated Com","NNM","4155523","3630343","2648301","1.57",,
"2018-08-31","ADI","Analog Devices, Inc. Common St","NNM","8958099","7855257","3027631","2.96",,
"2018-08-31","ADP","Automatic Data Processing, Inc","NNM","3746627","4045678","1750153","2.14",,
"2018-08-31","AEP","American Electric Power Compan","NYSE","6305942","6287873","2287698","2.76",,
"2018-08-31","AFL","Aflac Inc.","NYSE","11667775","11236872","2474530","4.72",,
"2018-08-31","AJG","Arthur J. Gallagher & Co.","NYSE","1496055","1659051","557912","2.68",,
"2018-08-31","ALL","The Allstate Corporation","NYSE","4236117","5228168","1722880","2.46",,
"2018-08-31","AMAT","Applied Materials, Inc. Common","NNM","14385573","13409550","15493878","1.00",,
"2018-08-31","AMD","Advanced Micro Devices, Inc. C","SC","146580980","146326415","120060087","1.22",,
"2018-08-31","AMGN","Amgen Inc. Common Stock","NNM","11321172","10784032","1900492","5.96",,
"2018-08-31","AMT","American Tower Corporation","NYSE","4777003","5269307","1247262","3.83",,
"2018-08-31","AMZN","Amazon.com, Inc. Common Stock","NNM","4283227","4824106","4013170","1.07",,
"2018-08-31","ANET","Arista Networks","NYSE","3531678","2284723","1970768","1.79",,
"2018-08-31","AON","Aon plc Class A","NYSE","2144389","1948634","745136","2.88",,
"2018-08-31","APD","Air Products & Chemicals, Inc.","NYSE","2145711","1962271","852241","2.52",,
"2018-08-31","APH","Amphenol Corporation","NYSE","3196543","3317798","1310569","2.44",,
"2018-08-31","APO","Apollo Global Management, LLC","NYSE","4378649","4500855","377209","11.61",,
"2018-08-31","AVGO","Broadcom Inc. Common Stock","NNM","7621092","9028050","3006621","2.53",,
"2018-08-31","AXP","American Express Company","NYSE","5807601","5794206","2193914","2.65",,
"2018-08-31","BA","Boeing Company","NYSE","4302538","4363111","2893276","1.49",,
"2018-08-31","BAC","Bank of America Corporation","NYSE","125504253","144660332","43465197","2.89",,
"2018-08-31","BKNG","Booking Holdings Inc. Common S","NNM","1267760","1268571","446361","2.84",,
"2018-08-31","BLK","Blackrock, Inc.","NYSE","936364","1006764","570744","1.64",,
"2018-08-31","BMY","Bristol-Myers Squibb Co.","NYSE","14120086","13372744","5023846","2.81",,
"2018-08-31","BNY","BlackRock New York Municipal I","NYSE","3763","752","19017","1.00",,
"2018-08-31","BRKA","Berkshire Hathaway Inc.","NYSE","822","1174","215","3.82",,
"2018-08-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","8850153","9180765","3103775","2.85",,"R"
"2018-08-31","BSX","Boston Scientific Corp.","NYSE","9337558","11422242","5292926","1.76",,
"2018-08-31","BX","The Blackstone Group L.P","NYSE","10363417","9613635","2789609","3.72",,
"2018-08-31","C","Citigroup Inc.","NYSE","16481074","16884093","10592338","1.56",,
"2018-08-31","CAT","Caterpillar Inc.","NYSE","9224676","11921063","3988683","2.31",,
"2018-08-31","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","143","143","32","4.47",,
"2018-08-31","CDNS","Cadence Design Systems, Inc. C","NNM","4465006","4847347","1158386","3.85",,
"2018-08-31","CI","CIGNA Corporation","NYSE","10857961","8638463","2128200","5.10",,
"2018-08-31","CL","Colgate-Palmolive Company","NYSE","9712558","10420050","2516012","3.86",,
"2018-08-31","CMCSA","Comcast Corporation Class A Co","NNM","74010233","62178138","13399206","5.52",,
"2018-08-31","CME","CME Group Inc. Class A Common","NNM","8881222","7847681","1223690","7.26",,
"2018-08-31","CMI","Cummins Inc.","NYSE","4441249","7674418","1280690","3.47",,
"2018-08-31","COF","Capital One Financial","NYSE","3384431","3765278","1630933","2.08",,
"2018-08-31","COP","ConocoPhillips","NYSE","11828704","12598074","4487981","2.64",,
"2018-08-31","COST","Costco Wholesale Corporation C","NNM","5810858","5932126","1689910","3.44",,
"2018-08-31","CRM","salesforce.com, inc.","NYSE","10763493","11000683","5799234","1.86",,
"2018-08-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","40336147","41490943","20932178","1.93",,
"2018-08-31","CSX","CSX Corporation Common Stock","NNM","16159556","19785151","4245987","3.81",,
"2018-08-31","CTAS","Cintas Corporation Common Stoc","NNM","3363601","3499852","330833","10.17",,
"2018-08-31","CVNA","Carvana Co.","NYSE","9858926","9741909","907371","10.87",,
"2018-08-31","CVS","CVS HEALTH CORPORATION","NYSE","51997306","50091896","5496353","9.46",,
"2018-08-31","CVX","Chevron Corporation","NYSE","16713219","17189972","4599327","3.63",,
"2018-08-31","D","Dominion Energy, Inc Common St","NYSE","20363102","19283229","2212306","9.20",,
"2018-08-31","DE","Deere & Company","NYSE","5562742","5276875","2474926","2.25",,
"2018-08-31","DHR","Danaher Corporation","NYSE","4777526","4971650","2085656","2.29",,
"2018-08-31","DIS","The Walt Disney Company","NYSE","27486520","29278362","4360925","6.30",,
"2018-08-31","DLR","Digital Realty Trust, Inc.","NYSE","6076353","6108480","672958","9.03",,
"2018-08-31","DUK","Duke Energy Corporation","NYSE","10551147","10921028","2700213","3.91",,
"2018-08-31","ECL","Ecolab, Inc.","NYSE","5218763","5115861","671437","7.77",,
"2018-08-31","EMR","Emerson Electric Co.","NYSE","6651368","5921041","2196307","3.03",,
"2018-08-31","EOG","EOG Resources, Inc.","NYSE","8475136","7793923","2588810","3.27",,
"2018-08-31","EPD","Enterprise Products Partners L","NYSE","8288215","7091398","3560732","2.33",,
"2018-08-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1308055","1507142","439486","2.98",,
"2018-08-31","FCX","Freeport-McMoran Inc.","NYSE","23919422","23800118","14445818","1.66",,
"2018-08-31","FDX","FedEx Corporation","NYSE","3588158","4129380","1142310","3.14",,
"2018-08-31","FTNT","Fortinet, Inc. Common Stock","NNM","6979471","6655807","1118209","6.24",,
"2018-08-31","GD","General Dynamics Corporation","NYSE","2528980","2776049","913723","2.77",,
"2018-08-31","GE","General Electric Company","NYSE","98997767","121477786","46784896","2.12",,
"2018-08-31","GILD","Gilead Sciences, Inc. Common S","NNM","13518139","13981178","6525154","2.07",,
"2018-08-31","GLW","Corning Incorporated","NYSE","18678733","22331573","3575411","5.22",,
"2018-08-31","GM","General Motors Company","NYSE","23242476","26579240","9794415","2.37",,
"2018-08-31","GOOG","Alphabet Inc. Class C Capital","NNM","2072782","2744570","1214054","1.71",,
"2018-08-31","GOOGL","Alphabet Inc. Class A Common S","NNM","2332833","2867703","1447634","1.61",,
"2018-08-31","GS","Goldman Sachs Group Inc.","NYSE","3892102","5104453","2364298","1.65",,
"2018-08-31","GWW","W.W. Grainger, Inc.","NYSE","4093715","4161759","465917","8.79",,
"2018-08-31","HCA","HCA Healthcare, Inc.","NYSE","3452080","3656960","1285091","2.69",,
"2018-08-31","HD","Home Depot, Inc.","NYSE","8315268","6109817","3640708","2.28",,
"2018-08-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","6297273","5920591","2219448","2.84",,
"2018-08-31","HON","Honeywell International, Inc.","NYSE","6308212","5738680","2308998","2.73",,
"2018-08-31","HPE","Hewlett Packard Enterprise Com","NYSE","25657641","26017635","13284061","1.93",,
"2018-08-31","IBKR","Interactive Brokers Group, Inc","NNM","2200020","2383149","587423","3.75",,
"2018-08-31","IBM","International Business Machine","NYSE","14529803","15145841","3071016","4.73",,
"2018-08-31","ICE","Intercontinental Exchange  Inc","NYSE","5168836","5804099","2379624","2.17",,
"2018-08-31","INTC","Intel Corporation Common Stock","NNM","71627560","80130799","20312867","3.53",,
"2018-08-31","INTU","Intuit Inc. Common Stock","NNM","2752801","2848799","1834140","1.50",,
"2018-08-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","1363041","1336004","450522","3.03",,
"2018-08-31","ITW","Illinois Tool Works Inc.","NYSE","3234132","3470390","1467558","2.20",,
"2018-08-31","JNJ","Johnson & Johnson","NYSE","12132775","14034703","5738284","2.11",,
"2018-08-31","JPM","JPMorgan Chase & Co.","NYSE","19050024","22544509","9666289","1.97",,
"2018-08-31","KKR","KKR & Co. Inc. Class A Common","NYSE","9798742","10118467","2076951","4.72",,
"2018-08-31","KLAC","KLA-Tencor Corporation Common","NNM","5569716","5744978","1224610","4.55",,
"2018-08-31","KMI","Kinder Morgan, Inc.","NYSE","34673505","35365854","8692968","3.99",,
"2018-08-31","KO","Coca-Cola Company","NYSE","22283661","29320452","10928486","2.04",,
"2018-08-31","LLY","Eli Lilly & Co.","NYSE","12637152","14201484","2918033","4.33",,
"2018-08-31","LMT","Lockheed Martin Corp.","NYSE","1697908","1906147","984042","1.73",,
"2018-08-31","LOW","Lowe's Companies Inc.","NYSE","10173016","8934604","5879234","1.73",,
"2018-08-31","LRCX","Lam Research Corporation Commo","NNM","16097777","15965631","2621567","6.14",,
"2018-08-31","MA","Mastercard Incorporated","NYSE","6641848","6748968","2549408","2.61",,
"2018-08-31","MAR","Marriott International Class A","NNM","6387780","6813069","2070506","3.09",,
"2018-08-31","MCD","McDonald's Corporation","NYSE","6509170","6992918","2655745","2.45",,
"2018-08-31","MCK","McKesson Corporation","NYSE","5825674","7497411","1404278","4.15",,
"2018-08-31","MCO","Moody's Corporation","NYSE","2073930","2191021","716838","2.89",,
"2018-08-31","MDLZ","Mondelez International, Inc. C","NNM","10151647","10333657","5177689","1.96",,
"2018-08-31","MDT","Medtronic plc","NYSE","9568272","10569681","6525373","1.47",,
"2018-08-31","MMM","3M Company","NYSE","7180144","6841239","1812853","3.96",,
"2018-08-31","MNST","Monster Beverage Corporation","NNM","7338416","6824083","1967510","3.73",,
"2018-08-31","MO","Altria Group, Inc.","NYSE","32239290","29925765","5481180","5.88",,
"2018-08-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","31333876","30491133","4341633","7.22",,
"2018-08-31","MPWR","Monolithic Power Systems, Inc.","NNM","1674354","1349936","239515","6.99",,
"2018-08-31","MRK","Merck & Co., Inc.","NYSE","19912074","21898123","7496621","2.66",,
"2018-08-31","MRVL","Marvell Technology Group Ltd.","NNM","10425599","13054748","7352981","1.42",,
"2018-08-31","MS","Morgan Stanley","NYSE","10566798","11623579","8134405","1.30",,
"2018-08-31","MSFT","Microsoft Corporation Common S","NNM","42068394","44633868","19950534","2.11",,
"2018-08-31","MSI","Motorola Solutions, Inc. New","NYSE","3812017","4058371","813432","4.69",,
"2018-08-31","MU","Micron Technology, Inc. Common","NNM","55621129","51719195","30338052","1.83",,
"2018-08-31","NEE","Nextra Energy, Inc.","NYSE","10039454","8821001","1428546","7.03",,
"2018-08-31","NEM","Newmont Mining Corp.","NYSE","8765611","9475480","6146037","1.43",,
"2018-08-31","NFLX","Netflix, Inc. Common Stock","NNM","17214411","16529310","11213101","1.54",,
"2018-08-31","NKE","Nike, Inc.","NYSE","10060426","12056907","5657584","1.78",,
"2018-08-31","NOC","Northrop Grumman Corp.","NYSE","2105149","1797828","1081330","1.95",,
"2018-08-31","NOW","SERVICENOW, INC.","NYSE","11424279","11142936","1740256","6.56",,
"2018-08-31","NSC","Norfolk Southern Corp.","NYSE","7754137","11303174","1453615","5.33",,
"2018-08-31","NVDA","NVIDIA Corporation Common Stoc","NNM","15362310","11887698","15686184","1.00",,
"2018-08-31","ORCL","Oracle Corp","NYSE","48935899","51142676","13343726","3.67",,
"2018-08-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","2213813","2273396","473834","4.67",,
"2018-08-31","PANW","PALO ALTO NETWORKS, INC","NYSE","4300506","3908682","1136700","3.78",,
"2018-08-31","PCAR","PACCAR Inc. Common Stock","NNM","8589670","8981646","1814031","4.74",,
"2018-08-31","PEP","PepsiCo, Inc. Common Stock","NNM","7811203","11177036","3782930","2.06",,
"2018-08-31","PFE","Pfizer Inc.","NYSE","48507825","52192249","18845697","2.57",,
"2018-08-31","PG","Procter & Gamble Company","NYSE","21083551","21764821","6334293","3.33",,
"2018-08-31","PGR","Progressive Corporation","NYSE","9744130","9585876","3076760","3.17",,
"2018-08-31","PH","Parker Hannifin Corp","NYSE","2375464","2582524","976834","2.43",,
"2018-08-31","PLD","PROLOGIS, INC.","NYSE","7967587","14055254","5981977","1.33",,
"2018-08-31","PM","Philip Morris International In","NYSE","9474335","10470037","5421904","1.75",,
"2018-08-31","PNC","PNC Financial Services Group","NYSE","2831205","3984957","1522746","1.86",,
"2018-08-31","PSX","PHILLIPS 66","NYSE","5622902","5329445","2443431","2.30",,
"2018-08-31","PWR","Quanta Services, Inc.","NYSE","3338465","3014267","1311681","2.55",,
"2018-08-31","QCOM","QUALCOMM Incorporated Common S","NNM","29887640","15903428","13827500","2.16",,
"2018-08-31","RCL","Royal Caribbean Cruises Ltd.","NYSE","3923896","3506689","1339389","2.93",,
"2018-08-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","3107355","2941630","655578","4.74",,
"2018-08-31","ROST","Ross Stores, Inc. Common Stock","NNM","5497717","5146608","3484631","1.58",,
"2018-08-31","RSG","Republic Services Inc.","NYSE","4958156","6103370","1265447","3.92",,
"2018-08-31","SBUX","Starbucks Corporation Common S","NNM","27521487","26824990","8339604","3.30",,
"2018-08-31","SCCO","Southern Copper Corporation","NYSE","7639688","7922208","659607","11.58",,
"2018-08-31","SCHW","The Charles Schwab Corporation","NYSE","14856228","13122390","5368194","2.77",,
"2018-08-31","SHW","The Sherwin-Williams Company","NYSE","1467262","1610612","547615","2.68",,
"2018-08-31","SNPS","Synopsys, Inc. Common Stock","NNM","2819391","2236655","1236575","2.28",,
"2018-08-31","SO","The Southern Company","NYSE","31889350","36054108","6182479","5.16",,
"2018-08-31","SPG","Simon Property Group, Inc.","NYSE","11769794","12312046","1314423","8.95",,
"2018-08-31","SPGI","S&P Global Inc.","NYSE","2327136","2659866","860896","2.70",,
"2018-08-31","SYK","Stryker Corporation","NYSE","3658120","3360975","944002","3.88",,
"2018-08-31","T","AT&T Inc.","NYSE","69830107","72648177","25280938","2.76",,
"2018-08-31","TDG","TransDigm Group Incorporated","NYSE","2882094","2967424","293969","9.80",,
"2018-08-31","TGT","Target Corporation","NYSE","23780809","27857055","6410456","3.71",,
"2018-08-31","TJX","TJX Companies, Inc. (The)","NYSE","5747435","7159856","4249009","1.35",,
"2018-08-31","TMO","Thermo Fisher Scientific, Inc.","NYSE","3678215","4052624","928217","3.96",,
"2018-08-31","TMUS","T-Mobile US, Inc. Common Stock","NNM","11635152","12678217","2129751","5.46",,
"2018-08-31","TRV","The Travelers Companies, Inc.","NYSE","3261791","3517442","1200492","2.72",,
"2018-08-31","TSLA","Tesla, Inc. Common Stock","NNM","32843807","32720582","9252052","3.55",,
"2018-08-31","TXN","Texas Instruments Incorporated","NNM","14076867","15308867","4089717","3.44",,
"2018-08-31","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","6506634","6141661","2288219","2.84",,
"2018-08-31","UNP","Union Pacific Corp.","NYSE","19165851","19996327","3039858","6.30",,
"2018-08-31","UPS","United Parcel Service, Inc. Cl","NYSE","9052534","9441804","2056933","4.40",,
"2018-08-31","URI","United Rentals, Inc.","NYSE","3229905","3079652","794989","4.06",,
"2018-08-31","USB","U.S. Bancorp","NYSE","15758737","14274247","4845752","3.25",,
"2018-08-31","V","VISA Inc.","NYSE","27685119","29732000","5865524","4.72",,
"2018-08-31","VLO","Valero Energy Corporation","NYSE","8389879","8744319","2419070","3.47",,
"2018-08-31","VRTX","Vertex Pharmaceuticals Incorpo","NNM","2667932","2448576","951030","2.81",,
"2018-08-31","VZ","Verizon Communications","NYSE","42206850","36539785","12029216","3.51",,
"2018-08-31","WDC","Western Digital Corporation Co","NNM","9011686","9018416","3184109","2.83",,
"2018-08-31","WELL","Welltower Inc.","NYSE","12800793","12644589","1887766","6.78",,
"2018-08-31","WFC","Wells Fargo & Co.","NYSE","27036907","27440359","16927719","1.60",,
"2018-08-31","WM","Waste Management, Inc.","NYSE","3929155","5153196","1359075","2.89",,
"2018-08-31","WMB","Williams Companies Inc.","NYSE","36755127","45109771","9931181","3.70",,
"2018-08-31","WMT","Walmart Inc.","NYSE","21770968","28481134","11919280","1.83",,
"2018-08-31","XOM","Exxon Mobil Corporation","NYSE","27073847","27366090","8711764","3.11",,
"2018-08-15","AAPL","Apple Inc. Common Stock","NNM","42160518","37268767","32830503","1.28",,
"2018-08-15","ABBV","ABBVIE INC.","NYSE","32581503","32503901","5797791","5.62",,
"2018-08-15","ABT","Abbott Laboratories","NYSE","11652061","13195131","3794169","3.07",,
"2018-08-15","ADBE","Adobe Systems Incorporated Com","NNM","3630343","3819623","2086332","1.74",,
"2018-08-15","ADI","Analog Devices, Inc. Common St","NNM","7855257","7713210","1649352","4.76",,
"2018-08-15","ADP","Automatic Data Processing, Inc","NNM","4045678","3419375","2345711","1.72",,
"2018-08-15","AEP","American Electric Power Compan","NYSE","6287873","6651043","1907726","3.30",,
"2018-08-15","AFL","Aflac Inc.","NYSE","11236872","12139784","2706025","4.15",,
"2018-08-15","AJG","Arthur J. Gallagher & Co.","NYSE","1659051","2032849","685739","2.42",,
"2018-08-15","ALL","The Allstate Corporation","NYSE","5228168","4693093","1991039","2.63",,
"2018-08-15","AMAT","Applied Materials, Inc. Common","NNM","13409550","14495208","8217819","1.63",,
"2018-08-15","AMD","Advanced Micro Devices, Inc. C","SC","146326415","167915660","68951192","2.12",,
"2018-08-15","AMGN","Amgen Inc. Common Stock","NNM","10784032","9982793","2199621","4.90",,
"2018-08-15","AMT","American Tower Corporation","NYSE","5269307","5361126","1487680","3.54",,
"2018-08-15","AMZN","Amazon.com, Inc. Common Stock","NNM","4824106","4569664","4401249","1.10",,
"2018-08-15","ANET","Arista Networks","NYSE","2284723","2503839","863460","2.65",,
"2018-08-15","AON","Aon plc Class A","NYSE","1948634","2011463","685618","2.84",,
"2018-08-15","APD","Air Products & Chemicals, Inc.","NYSE","1962271","1660024","1072724","1.83",,
"2018-08-15","APH","Amphenol Corporation","NYSE","3317798","3779431","1013570","3.27",,
"2018-08-15","APO","Apollo Global Management, LLC","NYSE","4500855","4651350","878402","5.12",,
"2018-08-15","AVGO","Broadcom Inc. Common Stock","NNM","9028050","10829120","3162565","2.85",,
"2018-08-15","AXP","American Express Company","NYSE","5794206","5548284","2414470","2.40",,
"2018-08-15","BA","Boeing Company","NYSE","4363111","5154247","2568488","1.70",,
"2018-08-15","BAC","Bank of America Corporation","NYSE","144660332","136632106","50425226","2.87",,
"2018-08-15","BKNG","Booking Holdings Inc. Common S","NNM","1268571","1312966","634372","2.00",,
"2018-08-15","BLK","Blackrock, Inc.","NYSE","1006764","1154657","831583","1.21",,
"2018-08-15","BMY","Bristol-Myers Squibb Co.","NYSE","13372744","13037740","5332262","2.51",,
"2018-08-15","BNY","BlackRock New York Municipal I","NYSE","752","38","23325","1.00",,
"2018-08-15","BRKA","Berkshire Hathaway Inc.","NYSE","1174","1594","262","4.48",,
"2018-08-15","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","9180865","9242538","4384963","2.09",,
"2018-08-15","BSX","Boston Scientific Corp.","NYSE","11422242","12103858","6987379","1.63",,
"2018-08-15","BX","The Blackstone Group L.P","NYSE","9613635","7927503","2623303","3.66",,
"2018-08-15","C","Citigroup Inc.","NYSE","16884093","19535687","13969555","1.21",,
"2018-08-15","CAT","Caterpillar Inc.","NYSE","11921063","6114419","4384948","2.72",,
"2018-08-15","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","143","154","41","3.49",,
"2018-08-15","CDNS","Cadence Design Systems, Inc. C","NNM","4847347","5170004","1318578","3.68",,
"2018-08-15","CI","CIGNA Corporation","NYSE","8638463","7724936","3852789","2.24",,
"2018-08-15","CL","Colgate-Palmolive Company","NYSE","10420050","11562577","3123728","3.34",,
"2018-08-15","CMCSA","Comcast Corporation Class A Co","NNM","62178138","65710822","14710034","4.23",,
"2018-08-15","CME","CME Group Inc. Class A Common","NNM","7847681","7699553","1199755","6.54",,
"2018-08-15","CMI","Cummins Inc.","NYSE","7674418","2616599","1244399","6.17",,
"2018-08-15","COF","Capital One Financial","NYSE","3765278","3494567","2013574","1.87",,
"2018-08-15","COP","ConocoPhillips","NYSE","12598074","12369886","5538694","2.27",,
"2018-08-15","COST","Costco Wholesale Corporation C","NNM","5932126","5951903","1904801","3.11",,
"2018-08-15","CRM","salesforce.com, inc.","NYSE","11000683","10927241","3608829","3.05",,
"2018-08-15","CSCO","Cisco Systems, Inc. Common Sto","NNM","41490943","40119782","17226720","2.41",,
"2018-08-15","CSX","CSX Corporation Common Stock","NNM","19785151","18121148","4167703","4.75",,
"2018-08-15","CTAS","Cintas Corporation Common Stoc","NNM","3499852","3589760","445313","7.86",,
"2018-08-15","CVNA","Carvana Co.","NYSE","9741909","10503102","1313490","7.42",,
"2018-08-15","CVS","CVS HEALTH CORPORATION","NYSE","50091896","50796244","8072505","6.21",,
"2018-08-15","CVX","Chevron Corporation","NYSE","17189972","17938542","5305911","3.24",,
"2018-08-15","D","Dominion Energy, Inc Common St","NYSE","19283229","21067656","3352499","5.75",,
"2018-08-15","DE","Deere & Company","NYSE","5276875","6132433","2226368","2.37",,
"2018-08-15","DHR","Danaher Corporation","NYSE","4971650","5370406","1974965","2.52",,
"2018-08-15","DIS","The Walt Disney Company","NYSE","29278362","31638711","7593275","3.86",,
"2018-08-15","DLR","Digital Realty Trust, Inc.","NYSE","6108480","5838380","929930","6.57",,
"2018-08-15","DUK","Duke Energy Corporation","NYSE","10921028","10517846","3114615","3.51",,
"2018-08-15","ECL","Ecolab, Inc.","NYSE","5115861","5693594","1189490","4.30",,
"2018-08-15","EMR","Emerson Electric Co.","NYSE","5921041","6010617","3106403","1.91",,
"2018-08-15","EOG","EOG Resources, Inc.","NYSE","7793923","10758646","2714118","2.87",,
"2018-08-15","EPD","Enterprise Products Partners L","NYSE","7091398","7732265","4311000","1.64",,
"2018-08-15","EQIX","Equinix, Inc. Common Stock REI","NNM","1507142","1187319","595056","2.53",,
"2018-08-15","FCX","Freeport-McMoran Inc.","NYSE","23800118","22871029","17300060","1.38",,
"2018-08-15","FDX","FedEx Corporation","NYSE","4129380","3818112","1071392","3.85",,
"2018-08-15","FTNT","Fortinet, Inc. Common Stock","NNM","6655807","6333082","1875536","3.55",,
"2018-08-15","GD","General Dynamics Corporation","NYSE","2776049","2981364","1373734","2.02",,
"2018-08-15","GE","General Electric Company","NYSE","121477786","112133570","46198988","2.63",,
"2018-08-15","GILD","Gilead Sciences, Inc. Common S","NNM","13981178","14412344","5551719","2.52",,
"2018-08-15","GLW","Corning Incorporated","NYSE","22331573","28188226","4694761","4.76",,
"2018-08-15","GM","General Motors Company","NYSE","26579240","29823532","9878399","2.69",,
"2018-08-15","GOOG","Alphabet Inc. Class C Capital","NNM","2744570","2875352","1296988","2.12",,
"2018-08-15","GOOGL","Alphabet Inc. Class A Common S","NNM","2867703","2902636","1539091","1.86",,
"2018-08-15","GS","Goldman Sachs Group Inc.","NYSE","5104453","4603764","2762074","1.85",,
"2018-08-15","GWW","W.W. Grainger, Inc.","NYSE","4161759","4258112","551880","7.54",,
"2018-08-15","HCA","HCA Healthcare, Inc.","NYSE","3656960","4105943","1702944","2.15",,
"2018-08-15","HD","Home Depot, Inc.","NYSE","6109817","7092936","4077817","1.50",,
"2018-08-15","HLT","Hilton Worldwide Holdings Inc.","NYSE","5920591","7647384","3163951","1.87",,
"2018-08-15","HON","Honeywell International, Inc.","NYSE","5738680","6692987","2346898","2.45",,
"2018-08-15","HPE","Hewlett Packard Enterprise Com","NYSE","26017635","25650428","5828579","4.46",,
"2018-08-15","IBKR","Interactive Brokers Group, Inc","NNM","2383149","2381918","572803","4.16",,
"2018-08-15","IBM","International Business Machine","NYSE","15145841","16986009","3849517","3.93",,
"2018-08-15","ICE","Intercontinental Exchange  Inc","NYSE","5804099","4996524","2093042","2.77",,
"2018-08-15","INTC","Intel Corporation Common Stock","NNM","80130799","83304069","24789687","3.23",,
"2018-08-15","INTU","Intuit Inc. Common Stock","NNM","2848799","2652620","1030546","2.76",,
"2018-08-15","ISRG","Intuitive Surgical, Inc. Commo","NNM","1336004","1686565","484127","2.76",,
"2018-08-15","ITW","Illinois Tool Works Inc.","NYSE","3470390","3078943","1413817","2.45",,
"2018-08-15","JNJ","Johnson & Johnson","NYSE","14034703","14906485","5012727","2.80",,
"2018-08-15","JPM","JPMorgan Chase & Co.","NYSE","22544509","22989409","10767087","2.09",,
"2018-08-15","KKR","KKR & Co. Inc. Class A Common","NYSE","10118467","11368303","3035481","3.33",,
"2018-08-15","KLAC","KLA-Tencor Corporation Common","NNM","5744978","5688342","1477762","3.89",,
"2018-08-15","KMI","Kinder Morgan, Inc.","NYSE","35365854","46170287","12427930","2.85",,
"2018-08-15","KO","Coca-Cola Company","NYSE","29320452","31349078","9092129","3.22",,
"2018-08-15","LLY","Eli Lilly & Co.","NYSE","14201484","14985331","3934396","3.61",,
"2018-08-15","LMT","Lockheed Martin Corp.","NYSE","1906147","1909672","1102097","1.73",,
"2018-08-15","LOW","Lowe's Companies Inc.","NYSE","8934604","8339913","3360795","2.66",,
"2018-08-15","LRCX","Lam Research Corporation Commo","NNM","15965631","13058001","2346142","6.81",,
"2018-08-15","MA","Mastercard Incorporated","NYSE","6748968","7215345","2835647","2.38",,
"2018-08-15","MAR","Marriott International Class A","NNM","6813069","6253684","2310068","2.95",,
"2018-08-15","MCD","McDonald's Corporation","NYSE","6992918","6611011","3356366","2.08",,
"2018-08-15","MCK","McKesson Corporation","NYSE","7497411","7222016","1578070","4.75",,
"2018-08-15","MCO","Moody's Corporation","NYSE","2191021","2508224","693129","3.16",,
"2018-08-15","MDLZ","Mondelez International, Inc. C","NNM","10333657","10398455","6301712","1.64",,
"2018-08-15","MDT","Medtronic plc","NYSE","10569681","9585035","3841892","2.75",,
"2018-08-15","MMM","3M Company","NYSE","6841239","7358035","1594453","4.29",,
"2018-08-15","MNST","Monster Beverage Corporation","NNM","6824083","6999287","2748255","2.48",,
"2018-08-15","MO","Altria Group, Inc.","NYSE","29925765","26252711","5864283","5.10",,
"2018-08-15","MPC","MARATHON PETROLEUM CORPORATION","NYSE","30491133","29226556","3628565","8.40",,
"2018-08-15","MPWR","Monolithic Power Systems, Inc.","NNM","1349936","890530","345175","3.91",,
"2018-08-15","MRK","Merck & Co., Inc.","NYSE","21898123","18327762","7806651","2.81",,
"2018-08-15","MRVL","Marvell Technology Group Ltd.","NNM","13054748","14576934","6086123","2.15",,
"2018-08-15","MS","Morgan Stanley","NYSE","11623579","13710633","8241069","1.41",,
"2018-08-15","MSFT","Microsoft Corporation Common S","NNM","44633868","46122482","19741791","2.26",,
"2018-08-15","MSI","Motorola Solutions, Inc. New","NYSE","4058371","4714468","1084255","3.74",,
"2018-08-15","MU","Micron Technology, Inc. Common","NNM","51719195","49307059","29891700","1.73",,
"2018-08-15","NEE","Nextra Energy, Inc.","NYSE","8821001","8436977","1301173","6.78",,
"2018-08-15","NEM","Newmont Mining Corp.","NYSE","9475480","6981568","5311065","1.78",,
