"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2019-12-13","UPS","United Parcel Service, Inc. Cl","NYSE","10749027","11145727","2654082","4.05",,
"2019-12-13","URI","United Rentals, Inc.","NYSE","5481770","5704985","914190","6.00",,
"2019-12-13","USB","U.S. Bancorp","NYSE","17026827","17939588","5753168","2.96",,
"2019-12-13","V","VISA Inc.","NYSE","32040782","28788958","7850031","4.08",,
"2019-12-13","VLO","Valero Energy Corporation","NYSE","7700993","8133076","2912899","2.64",,
"2019-12-13","VRTX","Vertex Pharmaceuticals Incorpo","NNM","3615667","3953370","984058","3.67",,
"2019-12-13","VZ","Verizon Communications","NYSE","36403268","35326726","8308186","4.38",,
"2019-12-13","WDC","Western Digital Corporation Co","NNM","13983926","12490869","4350977","3.21",,
"2019-12-13","WELL","Welltower Inc.","NYSE","14130684","14073870","1677419","8.42",,
"2019-12-13","WFC","Wells Fargo & Co.","NYSE","40443696","38589460","16373107","2.47",,
"2019-12-13","WM","Waste Management, Inc.","NYSE","5208778","4466362","1573840","3.31",,
"2019-12-13","WMB","Williams Companies Inc.","NYSE","31242858","27333903","10512932","2.97",,
"2019-12-13","WMT","Walmart Inc.","NYSE","17115708","16388314","4346970","3.94",,
"2019-12-13","XOM","Exxon Mobil Corporation","NYSE","38326545","39256381","11937351","3.21",,
"2019-10-15","AAPL","Apple Inc. Common Stock","NNM","48022677","43933897","30419114","1.58",,
"2019-10-15","ABBV","ABBVIE INC.","NYSE","63486111","60796876","6949556","9.14",,
"2019-10-15","ABT","Abbott Laboratories","NYSE","17686180","16862720","4663159","3.79",,
"2019-10-15","ADBE","Adobe Inc. Common Stock","NNM","6347123","5592123","2308133","2.75",,
"2019-10-15","ADI","Analog Devices, Inc. Common St","NNM","4669140","3801878","2152073","2.17",,
"2019-10-15","ADP","Automatic Data Processing, Inc","NNM","3096473","3188765","1639878","1.89",,
"2019-10-15","AEP","American Electric Power Compan","NYSE","6764785","7884693","2275738","2.97",,
"2019-10-15","AFL","Aflac Inc.","NYSE","9277197","9214350","3105520","2.99",,
"2019-10-15","AJG","Arthur J. Gallagher & Co.","NYSE","2611945","2719049","760873","3.43",,
"2019-10-15","ALL","The Allstate Corporation","NYSE","4141785","4105785","1477027","2.80",,
"2019-10-15","AMAT","Applied Materials, Inc. Common","NNM","17620551","17475852","6105703","2.89",,
"2019-10-15","AMD","Advanced Micro Devices, Inc. C","NNM","141291080","152741973","44334908","3.19",,
"2019-10-15","AMGN","Amgen Inc. Common Stock","NNM","9176897","8571271","1942722","4.72",,
"2019-10-15","AMT","American Tower Corporation","NYSE","3525498","3866957","1394315","2.53",,
"2019-10-15","AMZN","Amazon.com, Inc. Common Stock","NNM","3403620","3675265","2780370","1.22",,
"2019-10-15","ANET","Arista Networks","NYSE","1679320","1766179","538432","3.12",,
"2019-10-15","AON","Aon plc Class A","NYSE","1795344","1748485","563351","3.19",,
"2019-10-15","APD","Air Products & Chemicals, Inc.","NYSE","2701471","2915007","845561","3.19",,
"2019-10-15","APH","Amphenol Corporation","NYSE","3112241","2974070","1100828","2.83",,
"2019-10-15","APO","Apollo Global Management, Inc.","NYSE","11766978","13534036","2434784","4.83",,
"2019-10-15","AVGO","Broadcom Inc. Common Stock","NNM","5794588","5771399","2001074","2.90",,
"2019-10-15","AXP","American Express Company","NYSE","6329312","6703928","3008757","2.10",,
"2019-10-15","BA","Boeing Company","NYSE","5402499","5820766","2905146","1.86",,
"2019-10-15","BAC","Bank of America Corporation","NYSE","92372258","87329919","51592386","1.79",,
"2019-10-15","BKNG","Booking Holdings Inc. Common S","NNM","1169436","1197529","238293","4.91",,
"2019-10-15","BLK","Blackrock, Inc.","NYSE","1574838","1513311","600020","2.62",,
"2019-10-15","BMY","Bristol-Myers Squibb Co.","NYSE","149621832","149506045","9676625","15.46",,
"2019-10-15","BNY","BlackRock New York Municipal I","NYSE","10990","3649","8742","1.26",,
"2019-10-15","BRKA","Berkshire Hathaway Inc.","NYSE","348","319","310","1.12",,
"2019-10-15","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","11994404","12385399","3618081","3.32",,
"2019-10-15","BSX","Boston Scientific Corp.","NYSE","12929745","14355560","9766211","1.32",,
"2019-10-15","BX","The Blackstone Group Inc. Clas","NYSE","16207628","21297348","6707013","2.42",,
"2019-10-15","C","Citigroup Inc.","NYSE","19595369","18684578","12676536","1.55",,
"2019-10-15","CAT","Caterpillar Inc.","NYSE","9261738","8940572","3499637","2.65",,
"2019-10-15","CDNS","Cadence Design Systems, Inc. C","NNM","4953809","5118152","1542186","3.21",,
"2019-10-15","CI","CIGNA Corporation","NYSE","5504099","5357509","2131881","2.58",,
"2019-10-15","CL","Colgate-Palmolive Company","NYSE","12531951","12847530","2821102","4.44",,
"2019-10-15","CMCSA","Comcast Corporation Class A Co","NNM","75765731","76049244","13865529","5.46",,
"2019-10-15","CME","CME Group Inc. Class A Common","NNM","4869959","4955371","985313","4.94",,
"2019-10-15","CMI","Cummins Inc.","NYSE","4611036","4784608","1068823","4.31",,
"2019-10-15","COF","Capital One Financial","NYSE","4805692","5132813","1930801","2.49",,
"2019-10-15","COP","ConocoPhillips","NYSE","10232622","9959866","6013217","1.70",,
"2019-10-15","COST","Costco Wholesale Corporation C","NNM","5526654","5039012","2430387","2.27",,
"2019-10-15","CRM","salesforce.com, inc.","NYSE","14753258","15910946","3220254","4.58",,
"2019-10-15","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","6930431","6412338","2940264","2.36",,
"2019-10-15","CSCO","Cisco Systems, Inc. Common Sto","NNM","33930579","36445398","20877914","1.63",,
"2019-10-15","CSX","CSX Corporation Common Stock","NNM","9191016","9990030","4927438","1.87",,
"2019-10-15","CTAS","Cintas Corporation Common Stoc","NNM","3099031","3212137","475330","6.52",,
"2019-10-15","CVNA","Carvana Co.","NYSE","18249443","18916489","1535914","11.88",,
"2019-10-15","CVS","CVS HEALTH CORPORATION","NYSE","21827628","22582144","5838065","3.74",,
"2019-10-15","CVX","Chevron Corporation","NYSE","20357593","21548740","5334796","3.82",,
"2019-10-15","D","Dominion Energy, Inc Common St","NYSE","13453490","15221070","3303961","4.07",,
"2019-10-15","DDOG","Datadog, Inc. Class A Common S","NNM","2303973","1432295","1644452","1.40",,
"2019-10-15","DE","Deere & Company","NYSE","7079059","6605701","2142197","3.30",,
"2019-10-15","DELL","Dell Technologies Inc.","NYSE","2775703","2743163","1537449","1.81",,
"2019-10-15","DHR","Danaher Corporation","NYSE","4332383","5027504","1974258","2.19",,
"2019-10-15","DIS","The Walt Disney Company","NYSE","17881599","17856762","6234643","2.87",,
"2019-10-15","DLR","Digital Realty Trust, Inc.","NYSE","15277920","16727200","1344571","11.36",,
"2019-10-15","DUK","Duke Energy Corporation","NYSE","10726690","9731560","2608267","4.11",,
"2019-10-15","ECL","Ecolab, Inc.","NYSE","3823346","3914915","874799","4.37",,
"2019-10-15","EMR","Emerson Electric Co.","NYSE","7171353","6026836","3594292","2.00",,
"2019-10-15","EOG","EOG Resources, Inc.","NYSE","10248307","11142211","4354055","2.35",,
"2019-10-15","EPD","Enterprise Products Partners L","NYSE","38215700","36964904","3468074","11.02",,
"2019-10-15","EQIX","Equinix, Inc. Common Stock REI","NNM","846445","987175","299768","2.82",,
"2019-10-15","FCX","Freeport-McMoran Inc.","NYSE","48147984","41787519","29643019","1.62",,
"2019-10-15","FDX","FedEx Corporation","NYSE","6898138","6926790","2601636","2.65",,
"2019-10-15","FTNT","Fortinet, Inc. Common Stock","NNM","4723817","5602527","1034554","4.57",,
"2019-10-15","GD","General Dynamics Corporation","NYSE","2738996","2541647","1006863","2.72",,
"2019-10-15","GE","General Electric Company","NYSE","114341270","118025115","45755890","2.50",,
"2019-10-15","GILD","Gilead Sciences, Inc. Common S","NNM","13923805","13912069","5392206","2.58",,
"2019-10-15","GLW","Corning Incorporated","NYSE","25355928","26182411","4538397","5.59",,
"2019-10-15","GM","General Motors Company","NYSE","21596344","22732719","9680875","2.23",,
"2019-10-15","GOOG","Alphabet Inc. Class C Capital","NNM","2675833","2951557","1201166","2.23",,
"2019-10-15","GOOGL","Alphabet Inc. Class A Common S","NNM","2589613","2659624","1125663","2.30",,
"2019-10-15","GS","Goldman Sachs Group Inc.","NYSE","7617408","6496333","3265882","2.33",,
"2019-10-15","GWW","W.W. Grainger, Inc.","NYSE","2142369","2042391","423978","5.05",,
"2019-10-15","HCA","HCA Healthcare, Inc.","NYSE","3114633","2943555","1231706","2.53",,
"2019-10-15","HD","Home Depot, Inc.","NYSE","12071530","12288291","3182858","3.79",,
"2019-10-15","HLT","Hilton Worldwide Holdings Inc.","NYSE","4786307","5541515","1952132","2.45",,
"2019-10-15","HON","Honeywell International, Inc.","NYSE","5387768","5706586","2607599","2.07",,
"2019-10-15","HPE","Hewlett Packard Enterprise Com","NYSE","41172220","45950188","7716459","5.34",,
"2019-10-15","IBKR","Interactive Brokers Group, Inc","NNM","5685199","5870471","817226","6.96",,
"2019-10-15","IBM","International Business Machine","NYSE","16046928","15165862","2857865","5.62",,
"2019-10-15","ICE","Intercontinental Exchange  Inc","NYSE","5959661","5965355","2054043","2.90",,
"2019-10-15","INTC","Intel Corporation Common Stock","NNM","55548483","50316566","16956636","3.28",,
"2019-10-15","INTU","Intuit Inc. Common Stock","NNM","2536306","2325772","1235166","2.05",,
"2019-10-15","ISRG","Intuitive Surgical, Inc. Commo","NNM","2080282","2314627","495155","4.20",,
"2019-10-15","ITW","Illinois Tool Works Inc.","NYSE","7907442","7706348","955290","8.28",,
"2019-10-15","JNJ","Johnson & Johnson","NYSE","16718004","16664008","7638381","2.19",,
"2019-10-15","JPM","JPMorgan Chase & Co.","NYSE","27293366","27555240","12582954","2.17",,
"2019-10-15","KKR","KKR & Co. Inc. Class A Common","NYSE","22175000","21204561","2878536","7.70",,
"2019-10-15","KLAC","KLA Corporation Common Stock","NNM","3399042","3597017","1143967","2.97",,
"2019-10-15","KMI","Kinder Morgan, Inc.","NYSE","33410962","35389473","9645626","3.46",,
"2019-10-15","KO","Coca-Cola Company","NYSE","35323924","34311428","10584242","3.34",,
"2019-10-15","LIN","Linde plc Ordinary Share","NYSE","4945057","5497193","1544723","3.20",,
"2019-10-15","LLY","Eli Lilly & Co.","NYSE","11831421","12191431","2480719","4.77",,
"2019-10-15","LMT","Lockheed Martin Corp.","NYSE","2859266","2983877","980721","2.92",,
"2019-10-15","LOW","Lowe's Companies Inc.","NYSE","9675755","9360275","3817868","2.53",,
"2019-10-15","LRCX","Lam Research Corporation Commo","NNM","5864457","6188220","1351055","4.34",,
"2019-10-15","MA","Mastercard Incorporated","NYSE","6739319","6195881","3004098","2.24",,
"2019-10-15","MAR","Marriott International Class A","NNM","6199595","6406788","1684760","3.68",,
"2019-10-15","MCD","McDonald''s Corporation","NYSE","6582380","6861681","3245825","2.03",,
"2019-10-15","MCK","McKesson Corporation","NYSE","4744933","4957972","1415991","3.35",,
"2019-10-15","MCO","Moody's Corporation","NYSE","2341762","2281652","827589","2.83",,
"2019-10-15","MDLZ","Mondelez International, Inc. C","NNM","10670573","11426333","5068302","2.11",,
"2019-10-15","MDT","Medtronic plc","NYSE","9720780","10293780","3413739","2.85",,
"2019-10-15","MMM","3M Company","NYSE","9485332","9606768","3192975","2.97",,
"2019-10-15","MNST","Monster Beverage Corporation","NNM","11284548","11621007","2758165","4.09",,
"2019-10-15","MO","Altria Group, Inc.","NYSE","13278718","11772862","9956287","1.33",,
"2019-10-15","MPC","MARATHON PETROLEUM CORPORATION","NYSE","16113679","15036519","5338433","3.02",,
"2019-10-15","MPWR","Monolithic Power Systems, Inc.","NNM","1497812","980369","683416","2.19",,
"2019-10-15","MRK","Merck & Co., Inc.","NYSE","21437894","21468468","6250232","3.43",,
"2019-10-15","MRVL","Marvell Technology Group Ltd.","NNM","39368739","31365302","7564819","5.20",,
"2019-10-15","MS","Morgan Stanley","NYSE","13913272","13437206","9838365","1.41",,
"2019-10-15","MSFT","Microsoft Corporation Common S","NNM","57149134","53037374","22334267","2.56",,
"2019-10-15","MSI","Motorola Solutions, Inc. New","NYSE","3446459","3346794","1135678","3.03",,
"2019-10-15","MU","Micron Technology, Inc. Common","NNM","33471484","29514214","20595010","1.63",,
"2019-10-15","NEE","Nextra Energy, Inc.","NYSE","7188604","7405533","1790643","4.01",,
"2019-10-15","NEM","Newmont Goldcorp Corporation","NYSE","18279584","17353065","5909495","3.09",,
"2019-10-15","NET","Cloudflare, Inc. Class A commo","NYSE","3686419","4329008","1748794","2.11",,
"2019-10-15","NFLX","Netflix, Inc. Common Stock","NNM","23249861","22132309","8054338","2.89",,
"2019-10-15","NKE","Nike, Inc.","NYSE","8965466","9224466","5868954","1.53",,
"2019-10-15","NOC","Northrop Grumman Corp.","NYSE","2101903","2230217","989493","2.12",,
"2019-10-15","NOW","SERVICENOW, INC.","NYSE","7286008","7582959","1525166","4.78",,
"2019-10-15","NSC","Norfolk Southern Corp.","NYSE","3463735","3508542","1530643","2.26",,
"2019-10-15","NVDA","NVIDIA Corporation Common Stoc","NNM","9532645","8944675","9754642","1.00",,
"2019-10-15","O","Realty Income Corporation","NYSE","10646710","10966775","1450159","7.34",,
"2019-10-15","ORCL","Oracle Corp","NYSE","45158581","46110092","13779208","3.28",,
"2019-10-15","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1059327","1071567","354892","2.98",,
"2019-10-15","PANW","PALO ALTO NETWORKS, INC","NYSE","5510157","6741612","1028347","5.36",,
"2019-10-15","PCAR","PACCAR Inc. Common Stock","NNM","8890618","8758400","1582399","5.62",,
"2019-10-15","PEP","PepsiCo, Inc. Common Stock","NNM","10121678","10463945","4338748","2.33",,
"2019-10-15","PFE","Pfizer Inc.","NYSE","49037250","47825798","15530818","3.16",,
"2019-10-15","PG","Procter & Gamble Company","NYSE","22236492","23412660","5968051","3.73",,
"2019-10-15","PGR","Progressive Corporation","NYSE","6401709","6166984","2733185","2.34",,
"2019-10-15","PH","Parker-Hannifin Corporation","NYSE","1668569","1776097","783578","2.13",,
"2019-10-15","PLD","PROLOGIS, INC.","NYSE","6621070","6218182","1737953","3.81",,
"2019-10-15","PM","Philip Morris International In","NYSE","9435906","8448387","5114750","1.84",,
"2019-10-15","PNC","PNC Financial Services Group","NYSE","5163133","4913839","1866992","2.77",,
"2019-10-15","PSX","PHILLIPS 66","NYSE","6452596","6927235","2179179","2.96",,
"2019-10-15","PWR","Quanta Services, Inc.","NYSE","5737758","5577289","1202646","4.77",,
"2019-10-15","QCOM","QUALCOMM Incorporated Common S","NNM","19601322","17958240","6018472","3.26",,
"2019-10-15","RCL","Royal Caribbean Cruises Ltd.","NYSE","4151750","3614517","1455525","2.85",,
"2019-10-15","REGN","Regeneron Pharmaceuticals, Inc","NNM","2133497","2270349","790171","2.70",,
"2019-10-15","ROST","Ross Stores, Inc. Common Stock","NNM","4404701","4282430","1680105","2.62",,
"2019-10-15","RSG","Republic Services Inc.","NYSE","2978271","3067810","856958","3.48",,
"2019-10-15","SBUX","Starbucks Corporation Common S","NNM","18025241","18846537","5778345","3.12",,
"2019-10-15","SCCO","Southern Copper Corporation","NYSE","4144895","3971487","630726","6.57",,
"2019-10-15","SCHW","The Charles Schwab Corporation","NYSE","21514469","17487365","16421222","1.31",,
"2019-10-15","SHW","The Sherwin-Williams Company","NYSE","1107188","1081306","431105","2.57",,
"2019-10-15","SNPS","Synopsys, Inc. Common Stock","NNM","1440675","1707115","801368","1.80",,
"2019-10-15","SO","The Southern Company","NYSE","20038415","19503823","3726533","5.38",,
"2019-10-15","SPG","Simon Property Group, Inc.","NYSE","11537122","10988276","1578306","7.31",,
"2019-10-15","SPGI","S&P Global Inc.","NYSE","2922849","3156381","1256659","2.33",,
"2019-10-15","SYK","Stryker Corporation","NYSE","3667056","4784875","949644","3.86",,
"2019-10-15","T","AT&T Inc.","NYSE","98199753","101899190","24533931","4.00",,
"2019-10-15","TDG","TransDigm Group Incorporated","NYSE","2503884","2535971","233766","10.71",,
"2019-10-15","TGT","Target Corporation","NYSE","13677631","14261073","4164879","3.28",,
"2019-10-15","TJX","TJX Companies, Inc. (The)","NYSE","15253966","12581838","4532695","3.37",,
"2019-10-15","TMO","Thermo Fisher Scientific, Inc.","NYSE","3926292","3382211","1769942","2.22",,
"2019-10-15","TMUS","T-Mobile US, Inc. Common Stock","NNM","11924852","13996398","2264987","5.26",,
"2019-10-15","TRV","The Travelers Companies, Inc.","NYSE","3608111","3634013","1038119","3.48",,
"2019-10-15","TSLA","Tesla, Inc. Common Stock","NNM","37186793","36058919","8256926","4.50",,
"2019-10-15","TXN","Texas Instruments Incorporated","NNM","19060857","19702524","4047571","4.71",,
"2019-10-15","UBER","Uber Technologies, Inc.","NYSE","57479291","50702147","9091300","6.32",,
"2019-10-15","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","9827807","8429338","5481027","1.79",,
"2019-10-15","UNP","Union Pacific Corp.","NYSE","5602759","5036285","4055063","1.38",,
"2019-10-15","UPS","United Parcel Service, Inc. Cl","NYSE","10762777","12594332","2955578","3.64",,
"2019-10-15","URI","United Rentals, Inc.","NYSE","5320100","5187478","1437629","3.70",,
"2019-10-15","USB","U.S. Bancorp","NYSE","15315607","16914684","5083519","3.01",,
"2019-10-15","V","VISA Inc.","NYSE","31508390","28941245","6823980","4.62",,
"2019-10-15","VLO","Valero Energy Corporation","NYSE","5870516","5712664","2560274","2.29",,
"2019-10-15","VRTX","Vertex Pharmaceuticals Incorpo","NNM","4112047","4441363","929746","4.42",,
"2019-10-15","VZ","Verizon Communications","NYSE","36170677","37671802","11527135","3.14",,
"2019-10-15","WDC","Western Digital Corporation Co","NNM","12832355","11994902","3363806","3.81",,
"2019-10-15","WELL","Welltower Inc.","NYSE","12590110","12821071","1346282","9.35",,
"2019-10-15","WFC","Wells Fargo & Co.","NYSE","41771961","45166409","21453262","1.95",,
"2019-10-15","WM","Waste Management, Inc.","NYSE","4471374","3787661","1954342","2.29",,
"2019-10-15","WMB","Williams Companies Inc.","NYSE","24012799","26802606","7109643","3.38",,
"2019-10-15","WMT","Walmart Inc.","NYSE","17087451","17711328","4981513","3.43",,
"2019-10-15","XOM","Exxon Mobil Corporation","NYSE","40282743","41423342","10193913","3.95",,
"2019-06-28","AAPL","Apple Inc. Common Stock","NNM","43448528","47003511","24985287","1.74",,
"2019-06-28","ABBV","ABBVIE INC.","NYSE","28212850","19582875","21144688","1.33",,
"2019-06-28","ABT","Abbott Laboratories","NYSE","14148218","13827038","6548123","2.16",,
"2019-06-28","ADBE","Adobe Inc. Common Stock","NNM","4880657","3577957","4183025","1.17",,
"2019-06-28","ADI","Analog Devices, Inc. Common St","NNM","5933621","4890297","3086792","1.92",,
"2019-06-28","ADP","Automatic Data Processing, Inc","NNM","4041827","3429659","1541124","2.62",,
"2019-06-28","AEP","American Electric Power Compan","NYSE","8254913","8093522","2752428","3.00",,
"2019-06-28","AFL","Aflac Inc.","NYSE","9409098","9911981","3070017","3.06",,
"2019-06-28","AJG","Arthur J. Gallagher & Co.","NYSE","1805559","1717849","1076659","1.68",,
"2019-06-28","ALL","The Allstate Corporation","NYSE","5395486","4472396","1866214","2.89",,
"2019-06-28","AMAT","Applied Materials, Inc. Common","NNM","17318233","14860860","10858905","1.59",,
"2019-06-28","AMD","Advanced Micro Devices, Inc. C","NNM","113593452","111478347","65416222","1.74",,
"2019-06-28","AMGN","Amgen Inc. Common Stock","NNM","8695668","9452077","3048883","2.85",,
"2019-06-28","AMT","American Tower Corporation","NYSE","4083558","4383395","1920992","2.13",,
"2019-06-28","AMZN","Amazon.com, Inc. Common Stock","NNM","2942241","3259816","2950018","1.00",,
"2019-06-28","ANET","Arista Networks","NYSE","1937048","1649353","924939","2.09",,
"2019-06-28","AON","Aon plc Class A","NYSE","2048930","1765291","838202","2.44",,
"2019-06-28","APD","Air Products & Chemicals, Inc.","NYSE","2877641","2978212","1085737","2.65",,
"2019-06-28","APH","Amphenol Corporation","NYSE","3295228","2835780","1493150","2.21",,
"2019-06-28","APO","Apollo Global Management, LLC","NYSE","5745654","5173265","1360826","4.22",,
"2019-06-28","AVGO","Broadcom Inc. Common Stock","NNM","6957966","6316534","3629648","1.92",,
"2019-06-28","AXP","American Express Company","NYSE","6176700","6879188","2959770","2.09",,
"2019-06-28","BA","Boeing Company","NYSE","5631176","5069456","5096753","1.10",,
"2019-06-28","BAC","Bank of America Corporation","NYSE","80522576","78219321","55255792","1.46",,
"2019-06-28","BKNG","Booking Holdings Inc. Common S","NNM","1177918","1468167","440552","2.67",,
"2019-06-28","BLK","Blackrock, Inc.","NYSE","1609694","1740956","548528","2.93",,
"2019-06-28","BMY","Bristol-Myers Squibb Co.","NYSE","111320934","104714965","16372802","6.80",,
"2019-06-28","BNY","BlackRock New York Municipal I","NYSE","955","132","16066","1.00",,
"2019-06-28","BRKA","Berkshire Hathaway Inc.","NYSE","321","517","263","1.22",,
"2019-06-28","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","10131138","10000438","4212754","2.40",,
"2019-06-28","BSX","Boston Scientific Corp.","NYSE","13633365","14140699","6911425","1.97",,
"2019-06-28","BX","The Blackstone Group L.P","NYSE","25770465","28575929","5902766","4.37",,
"2019-06-28","C","Citigroup Inc.","NYSE","15538707","19566335","13919131","1.12",,
"2019-06-28","CAT","Caterpillar Inc.","NYSE","7358521","9061354","4511452","1.63",,
"2019-06-28","CDNS","Cadence Design Systems, Inc. C","NNM","6896297","5610972","2434464","2.83",,
"2019-06-28","CI","CIGNA Corporation","NYSE","5564879","4047883","1832102","3.04",,
"2019-06-28","CL","Colgate-Palmolive Company","NYSE","10130247","9487094","3487153","2.91",,
"2019-06-28","CMCSA","Comcast Corporation Class A Co","NNM","70206883","69730465","21254571","3.30",,
"2019-06-28","CME","CME Group Inc. Class A Common","NNM","6358498","6645080","1473207","4.32",,
"2019-06-28","CMI","Cummins Inc.","NYSE","3424064","3161055","1352163","2.53",,
"2019-06-28","COF","Capital One Financial","NYSE","4532528","4123111","2095099","2.16",,
"2019-06-28","COP","ConocoPhillips","NYSE","8578766","8733153","6295865","1.36",,
"2019-06-28","COST","Costco Wholesale Corporation C","NNM","4715758","4845019","1746430","2.70",,
"2019-06-28","CRM","salesforce.com, inc.","NYSE","21144261","16287651","7312054","2.89",,
"2019-06-28","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","1436176","173484","2821081","1.00",,
"2019-06-28","CSCO","Cisco Systems, Inc. Common Sto","NNM","47535341","52187765","33008193","1.44",,
"2019-06-28","CSX","CSX Corporation Common Stock","NNM","11222280","13061708","3591846","3.12",,
"2019-06-28","CTAS","Cintas Corporation Common Stoc","NNM","3067704","3063257","658875","4.66",,
"2019-06-28","CVNA","Carvana Co.","NYSE","15118624","15932404","1700589","8.89",,
"2019-06-28","CVS","CVS HEALTH CORPORATION","NYSE","19174922","17597734","8459410","2.27",,
"2019-06-28","CVX","Chevron Corporation","NYSE","19147481","18023488","6092174","3.14",,
"2019-06-28","D","Dominion Energy, Inc Common St","NYSE","15712279","14152005","4527477","3.47",,
"2019-06-28","DE","Deere & Company","NYSE","7998718","7772142","2563628","3.12",,
"2019-06-28","DELL","Dell Technologies Inc.","NYSE","4032557","5022162","2805772","1.44",,
"2019-06-28","DHR","Danaher Corporation","NYSE","5092167","5747598","2323856","2.19",,
"2019-06-28","DIS","The Walt Disney Company","NYSE","17071815","15584827","10984707","1.55",,
"2019-06-28","DLR","Digital Realty Trust, Inc.","NYSE","14303221","14096571","1140691","12.54",,
"2019-06-28","DUK","Duke Energy Corporation","NYSE","8557026","8317831","3430215","2.49",,
"2019-06-28","ECL","Ecolab, Inc.","NYSE","4061876","4861203","1970127","2.06",,
"2019-06-28","EMR","Emerson Electric Co.","NYSE","6599591","7038024","3551508","1.86",,
"2019-06-28","EOG","EOG Resources, Inc.","NYSE","11516955","11154906","3163750","3.64",,
"2019-06-28","EPD","Enterprise Products Partners L","NYSE","28473304","26362088","3445773","8.26",,
"2019-06-28","EQIX","Equinix, Inc. Common Stock REI","NNM","1065059","1054801","419693","2.54",,
"2019-06-28","FCX","Freeport-McMoran Inc.","NYSE","33897034","36700254","17944890","1.89",,
"2019-06-28","FDX","FedEx Corporation","NYSE","4584110","4666627","3309850","1.38",,
"2019-06-28","FTNT","Fortinet, Inc. Common Stock","NNM","6535542","6960936","1539973","4.24",,
"2019-06-28","GD","General Dynamics Corporation","NYSE","2707243","2362961","1192297","2.27",,
"2019-06-28","GE","General Electric Company","NYSE","102911320","103192627","49529464","2.08",,
"2019-06-28","GILD","Gilead Sciences, Inc. Common S","NNM","11899685","12584306","7635562","1.56",,
"2019-06-28","GLW","Corning Incorporated","NYSE","16557294","12848670","6391382","2.59",,
"2019-06-28","GM","General Motors Company","NYSE","27007968","24369575","9808945","2.75",,
"2019-06-28","GOOG","Alphabet Inc. Class C Capital","NNM","2487379","2369159","1432312","1.74",,
"2019-06-28","GOOGL","Alphabet Inc. Class A Common S","NNM","2266255","2142611","1522586","1.49",,
"2019-06-28","GS","Goldman Sachs Group Inc.","NYSE","6600349","6569987","2447227","2.70",,
"2019-06-28","GWW","W.W. Grainger, Inc.","NYSE","2857069","2717143","454784","6.28",,
"2019-06-28","HCA","HCA Healthcare, Inc.","NYSE","4031935","4413082","1705460","2.36",,
"2019-06-28","HD","Home Depot, Inc.","NYSE","9649402","10347767","5214525","1.85",,
"2019-06-28","HLT","Hilton Worldwide Holdings Inc.","NYSE","5402889","5321940","1884875","2.87",,
"2019-06-28","HON","Honeywell International, Inc.","NYSE","5832896","6138030","2558373","2.28",,
"2019-06-28","HPE","Hewlett Packard Enterprise Com","NYSE","35465046","31520716","10348217","3.43",,
"2019-06-28","IBKR","Interactive Brokers Group, Inc","IEX","4616249","5317798","503651","9.17",,
"2019-06-28","IBM","International Business Machine","NYSE","15127321","15693576","3142694","4.81",,
"2019-06-28","ICE","Intercontinental Exchange  Inc","NYSE","4653075","3920231","2157023","2.16",,
"2019-06-28","INTC","Intel Corporation Common Stock","NNM","55922386","55985638","20929297","2.67",,
"2019-06-28","INTU","Intuit Inc. Common Stock","NNM","3045140","3622187","1356329","2.25",,
"2019-06-28","ISRG","Intuitive Surgical, Inc. Commo","NNM","2222302","2278257","678784","3.27",,
"2019-06-28","ITW","Illinois Tool Works Inc.","NYSE","7400646","7247042","1122613","6.59",,
"2019-06-28","JNJ","Johnson & Johnson","NYSE","14188476","14428488","7679906","1.85",,
"2019-06-28","JPM","JPMorgan Chase & Co.","NYSE","22488572","22854905","14760580","1.52",,
"2019-06-28","KKR","KKR & Co. Inc. Class A Common","NYSE","20222978","19856686","3117483","6.49",,
"2019-06-28","KLAC","KLA-Tencor Corporation Common","NNM","2957446","3263543","1481274","2.00",,
"2019-06-28","KMI","Kinder Morgan, Inc.","NYSE","45585196","47979597","13683820","3.33",,
"2019-06-28","KO","Coca-Cola Company","NYSE","27917454","29196296","12629876","2.21",,
"2019-06-28","LIN","Linde plc Ordinary Share","NYSE","5258352","6147990","2273620","2.31",,
"2019-06-28","LLY","Eli Lilly & Co.","NYSE","11502765","12512900","3801915","3.03",,
"2019-06-28","LMT","Lockheed Martin Corp.","NYSE","2000019","1659405","1125088","1.78",,
"2019-06-28","LOW","Lowe's Companies Inc.","NYSE","10163174","9959798","4805792","2.11",,
"2019-06-28","LRCX","Lam Research Corporation Commo","NNM","8166630","8391218","1866662","4.37",,
"2019-06-28","MA","Mastercard Incorporated","NYSE","4936719","6295147","3666649","1.35",,
"2019-06-28","MAR","Marriott International Class A","NNM","8138408","8793321","1709131","4.76",,
