"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2022-12-30","VZ","Verizon Communications","NYSE","35239041","32024390","28979440","1.22",,
"2022-12-30","WBD","Warner Bros. Discovery, Inc. S","NNM","112942951","105183182","41233371","2.74",,
"2022-12-30","WDC","Western Digital Corporation Co","NNM","8083996","7398640","4573545","1.77",,
"2022-12-30","WELL","Welltower Inc.","NYSE","11240550","12431428","2376487","4.73",,
"2022-12-30","WFC","Wells Fargo & Co.","NYSE","26472214","26709246","16423227","1.61",,
"2022-12-30","WM","Waste Management, Inc.","NYSE","3753078","3851398","1455756","2.58",,
"2022-12-30","WMB","Williams Companies Inc.","NYSE","20000512","19663132","5710045","3.50",,
"2022-12-30","WMT","Walmart Inc.","NYSE","12259035","12820702","5158333","2.38",,
"2022-12-30","XOM","Exxon Mobil Corporation","NYSE","32725101","40903032","16620586","1.97",,
"2021-07-15","AAPL","Apple Inc. Common Stock","NNM","96355309","90213531","96035157","1.00",,
"2021-07-15","ABBV","ABBVIE INC.","NYSE","14655916","13769117","5944297","2.47",,
"2021-07-15","ABNB","Airbnb, Inc. Class A Common St","NNM","9927692","11682213","6136529","1.62",,
"2021-07-15","ABT","Abbott Laboratories","NYSE","11617644","13550142","4510320","2.58",,
"2021-07-15","ADBE","Adobe Inc. Common Stock","NNM","4920112","4535876","1707916","2.88",,
"2021-07-15","ADI","Analog Devices, Inc. Common St","NNM","41654419","41613103","2608726","15.97",,
"2021-07-15","ADP","Automatic Data Processing, Inc","NNM","4367343","4759228","1264554","3.45",,
"2021-07-15","AEP","American Electric Power Compan","NNM","7503030","8826838","2183746","3.44",,
"2021-07-15","AFL","Aflac Inc.","NYSE","13563596","13818518","3583227","3.79",,
"2021-07-15","AJG","Arthur J. Gallagher & Co.","NYSE","2561902","3043756","814034","3.15",,
"2021-07-15","ALL","The Allstate Corporation","NYSE","4507127","4988373","1540582","2.93",,
"2021-07-15","AMAT","Applied Materials, Inc. Common","NNM","12874665","12293943","6323975","2.04",,
"2021-07-15","AMD","Advanced Micro Devices, Inc. C","NNM","86903996","88560782","41224004","2.11",,
"2021-07-15","AMGN","Amgen Inc. Common Stock","NNM","10336596","9342582","2075364","4.98",,
"2021-07-15","AMT","American Tower Corporation","NYSE","4288703","4274421","1338369","3.20",,
"2021-07-15","AMZN","Amazon.com, Inc. Common Stock","NNM","3927349","4518381","3895324","1.01",,
"2021-07-15","ANET","Arista Networks","NYSE","1573931","1645207","402318","3.91",,
"2021-07-15","AON","Aon plc Class A","NYSE","25838225","25831309","1250928","20.66",,
"2021-07-15","APD","Air Products & Chemicals, Inc.","NYSE","1917009","2130510","733002","2.62",,
"2021-07-15","APH","Amphenol Corporation","NYSE","3679524","3586402","2596782","1.42",,
"2021-07-15","APO","Apollo Global Management, Inc.","NYSE","22595493","21407810","2976067","7.59",,
"2021-07-15","APP","Applovin Corporation Class A C","NNM","5279705","5185461","806797","6.54",,
"2021-07-15","AVGO","Broadcom Inc. Common Stock","NNM","4440781","4390663","1779987","2.49",,
"2021-07-15","AXP","American Express Company","NYSE","8151968","6461680","3360630","2.43",,
"2021-07-15","BA","Boeing Company","NYSE","9619024","9405032","13259772","1.00",,
"2021-07-15","BAC","Bank of America Corporation","NYSE","77246040","78051189","50210950","1.54",,
"2021-07-15","BKNG","Booking Holdings Inc. Common S","NNM","703818","719046","281614","2.50",,
"2021-07-15","BLK","Blackrock, Inc.","NYSE","1620836","1428821","631348","2.57",,
"2021-07-15","BMY","Bristol-Myers Squibb Co.","NYSE","19382437","16175977","8127091","2.38",,
"2021-07-15","BNY","BlackRock New York Municipal I","NYSE","15922","2556","40868","1.00",,
"2021-07-15","BRKA","Berkshire Hathaway Inc.","NYSE","362","472","1182","1.00",,
"2021-07-15","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","10251729","8751901","4122634","2.49",,
"2021-07-15","BSX","Boston Scientific Corp.","NYSE","12350443","12705625","5110856","2.42",,
"2021-07-15","BX","The Blackstone Group Inc.","NYSE","13575763","20245473","3003515","4.52",,
"2021-07-15","C","Citigroup Inc.","NYSE","33019738","29755321","20721122","1.59",,
"2021-07-15","CAT","Caterpillar Inc.","NYSE","6162729","6558726","2960943","2.08",,
"2021-07-15","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","47","47","23","2.04",,
"2021-07-15","CDNS","Cadence Design Systems, Inc. C","NNM","2782996","3021807","995800","2.79",,
"2021-07-15","CI","CIGNA Corporation","NYSE","3713052","4491516","2025369","1.83",,
"2021-07-15","CL","Colgate-Palmolive Company","NYSE","6099549","7817648","3348202","1.82",,
"2021-07-15","CMCSA","Comcast Corporation Class A Co","NNM","72898390","68715015","12749867","5.72",,
"2021-07-15","CME","CME Group Inc. Class A Common","NNM","4634190","4594219","1126759","4.11",,
"2021-07-15","CMI","Cummins Inc.","NYSE","3196290","3208708","872116","3.66",,
"2021-07-15","COF","Capital One Financial","NYSE","4495533","4218255","3221193","1.40",,
"2021-07-15","COP","ConocoPhillips","NYSE","15850926","14577371","8652460","1.83",,
"2021-07-15","COST","Costco Wholesale Corporation C","NNM","4583699","4572299","1923140","2.38",,
"2021-07-15","CRM","salesforce.com, inc.","NYSE","20297748","20205788","5461388","3.72",,
"2021-07-15","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","9465311","9533624","2908943","3.25",,
"2021-07-15","CSCO","Cisco Systems, Inc. Common Sto","NNM","32077057","30609996","14986553","2.14",,
"2021-07-15","CSX","CSX Corporation Common Stock","NNM","17647013","17539295","12536302","1.41",,
"2021-07-15","CTAS","Cintas Corporation Common Stoc","NNM","1258080","1279980","585661","2.15",,
"2021-07-15","CVNA","Carvana Co.","NYSE","15514352","16541774","1177799","13.17",,
"2021-07-15","CVS","CVS HEALTH CORPORATION","NYSE","13886559","14408640","5467021","2.54",,
"2021-07-15","CVX","Chevron Corporation","NYSE","15298000","14341043","8917223","1.72",,
"2021-07-15","D","Dominion Energy, Inc Common St","NYSE","7849348","8219916","2513267","3.12",,
"2021-07-15","DASH","DoorDash, Inc.","NYSE","13205597","14204014","1628479","8.11",,
"2021-07-15","DDOG","Datadog, Inc. Class A Common S","NNM","14670347","16212118","1522330","9.64",,
"2021-07-15","DE","Deere & Company","NYSE","2815460","3092242","1426423","1.97",,
"2021-07-15","DELL","Dell Technologies Inc.","NYSE","8571127","8064437","2349587","3.65",,
"2021-07-15","DHR","Danaher Corporation","NYSE","5724899","5451426","1820340","3.14",,
"2021-07-15","DIS","The Walt Disney Company","NYSE","21594113","21896322","10116268","2.13",,
"2021-07-15","DLR","Digital Realty Trust, Inc.","NYSE","7164727","7217774","1129638","6.34",,
"2021-07-15","DUK","Duke Energy Corporation","NYSE","7351647","7512975","2539706","2.89",,
"2021-07-15","ECL","Ecolab, Inc.","NYSE","2046428","2146709","1003751","2.04",,
"2021-07-15","EMR","Emerson Electric Co.","NYSE","7189987","7226444","2085377","3.45",,
"2021-07-15","EOG","EOG Resources, Inc.","NYSE","6306728","7499225","4505147","1.40",,
"2021-07-15","EPD","Enterprise Products Partners L","NYSE","36175590","37320281","4925061","7.35",,
"2021-07-15","EQIX","Equinix, Inc. Common Stock REI","NNM","1357038","1430743","444649","3.05",,
"2021-07-15","FCX","Freeport-McMoran Inc.","NYSE","21625059","20987370","16185025","1.34",,
"2021-07-15","FDX","FedEx Corporation","NYSE","2871440","2949667","1820258","1.58",,
"2021-07-15","FTNT","Fortinet, Inc. Common Stock","NNM","1940412","2159104","908343","2.14",,
"2021-07-15","GD","General Dynamics Corporation","NYSE","2210491","2519301","880872","2.51",,
"2021-07-15","GE","General Electric Company","NYSE","85097263","82996122","49800820","1.71",,
"2021-07-15","GILD","Gilead Sciences, Inc. Common S","NNM","27221562","24234511","5688091","4.79",,
"2021-07-15","GLW","Corning Incorporated","NYSE","10842077","11280298","2835182","3.82",,
"2021-07-15","GM","General Motors Company","NYSE","17654846","18469513","14287496","1.24",,
"2021-07-15","GOOG","Alphabet Inc. Class C Capital","NNM","2484262","2471249","891225","2.79",,
"2021-07-15","GOOGL","Alphabet Inc. Class A Common S","NNM","2810023","2762096","1103141","2.55",,
"2021-07-15","GS","Goldman Sachs Group Inc.","NYSE","4088043","4125931","3001099","1.36",,
"2021-07-15","GWW","W.W. Grainger, Inc.","NYSE","843065","734766","209405","4.03",,
"2021-07-15","HCA","HCA Healthcare, Inc.","NYSE","3626247","3517880","1041990","3.48",,
"2021-07-15","HD","Home Depot, Inc.","NYSE","11033388","10414582","2880089","3.83",,
"2021-07-15","HLT","Hilton Worldwide Holdings Inc.","NYSE","9247967","8756904","1945980","4.75",,
"2021-07-15","HON","Honeywell International Inc. C","NNM","5743022","5291106","2283112","2.52",,
"2021-07-15","HPE","Hewlett Packard Enterprise Com","NYSE","34336323","29076021","8577912","4.00",,
"2021-07-15","HWM","Howmet Aerospace Inc.","NYSE","9361586","10506010","2572245","3.64",,
"2021-07-15","IBKR","Interactive Brokers Group, Inc","NNM","3147352","4089483","667442","4.72",,
"2021-07-15","IBM","International Business Machine","NYSE","26193861","24370511","5560972","4.71",,
"2021-07-15","ICE","Intercontinental Exchange  Inc","NYSE","4514372","5120177","1969426","2.29",,
"2021-07-15","INTC","Intel Corporation Common Stock","NNM","52670908","61704163","18686166","2.82",,
"2021-07-15","INTU","Intuit Inc. Common Stock","NNM","2368300","1666959","1066914","2.22",,
"2021-07-15","ISRG","Intuitive Surgical, Inc. Commo","NNM","1332792","1379601","395032","3.37",,
"2021-07-15","ITW","Illinois Tool Works Inc.","NYSE","4213135","4180755","708582","5.95",,
"2021-07-15","JNJ","Johnson & Johnson","NYSE","15763653","14559816","6500064","2.43",,
"2021-07-15","JPM","JPMorgan Chase & Co.","NYSE","20003878","19216966","14956919","1.34",,
"2021-07-15","KKR","KKR & Co. Inc.","NYSE","8441610","8780159","1623229","5.20",,
"2021-07-15","KLAC","KLA Corporation Common Stock","NNM","2108954","2036821","923479","2.28",,
"2021-07-15","KMI","Kinder Morgan, Inc.","NYSE","32682107","30169506","10236604","3.19",,
"2021-07-15","KO","Coca-Cola Company","NYSE","25366495","25354239","14361597","1.77",,
"2021-07-15","LIN","Linde plc Ordinary Share","NYSE","3070169","3418135","1306389","2.35",,
"2021-07-15","LLY","Eli Lilly & Co.","NYSE","7009913","6256404","2731776","2.57",,
"2021-07-15","LMT","Lockheed Martin Corp.","NYSE","2538861","2772186","819537","3.10",,
"2021-07-15","LOW","Lowe's Companies Inc.","NYSE","8836625","8281312","2940511","3.01",,
"2021-07-15","LRCX","Lam Research Corporation Commo","NNM","2183119","1945586","1079849","2.02",,
"2021-07-15","MA","Mastercard Incorporated","NYSE","4220485","4367104","3274954","1.29",,
"2021-07-15","MAR","Marriott International Class A","NNM","5328747","6345362","2126154","2.51",,
"2021-07-15","MCD","McDonald's Corporation","NYSE","5358784","5482307","2059008","2.60",,
"2021-07-15","MCK","McKesson Corporation","NYSE","1829151","2012026","1086064","1.68",,
"2021-07-15","MCO","Moody's Corporation","NYSE","2020427","2347051","477066","4.24",,
"2021-07-15","MDLZ","Mondelez International, Inc. C","NNM","10136608","10415249","5337130","1.90",,
"2021-07-15","MDT","Medtronic plc","NYSE","11047439","9263915","3505519","3.15",,
"2021-07-15","META","Roundhill Ball Metaverse ETF","ARCA","5419","0","283305","1.00",,
"2021-07-15","MMM","3M Company","NYSE","11520448","11795242","2077474","5.55",,
"2021-07-15","MNST","Monster Beverage Corporation","NNM","4790724","5097306","1772985","2.70",,
"2021-07-15","MO","Altria Group, Inc.","NYSE","14176954","13657329","6581096","2.15",,
"2021-07-15","MPC","MARATHON PETROLEUM CORPORATION","NYSE","19290837","17664850","5962203","3.24",,
"2021-07-15","MPWR","Monolithic Power Systems, Inc.","NNM","765664","694976","395798","1.93",,
"2021-07-15","MRK","Merck & Co., Inc.","NYSE","22245886","23932756","7804274","2.85",,
"2021-07-15","MRVL","Marvell Technology, Inc. Commo","NNM","14607138","15690813","5360332","2.73",,
"2021-07-15","MS","Morgan Stanley","NYSE","16259389","12190302","9043831","1.80",,
"2021-07-15","MSFT","Microsoft Corporation Common S","NNM","56416544","50822833","23705379","2.38",,
"2021-07-15","MSI","Motorola Solutions, Inc. New","NYSE","1813895","1736704","528582","3.43",,
"2021-07-15","MU","Micron Technology, Inc. Common","NNM","25023217","23757392","21784819","1.15",,
"2021-07-15","NEE","Nextra Energy, Inc.","NYSE","21841334","22334980","6030273","3.62",,
"2021-07-15","NEM","Newmont Corporation","NYSE","8300230","8238760","4910985","1.69",,
"2021-07-15","NET","Cloudflare, Inc. Class A commo","NYSE","14881606","14609024","2384794","6.24",,
"2021-07-15","NFLX","Netflix, Inc. Common Stock","NNM","9731049","9635140","3109174","3.13",,
"2021-07-15","NKE","Nike, Inc.","NYSE","13069172","13081945","6067274","2.15",,
"2021-07-15","NOC","Northrop Grumman Corp.","NYSE","1654742","1435100","538972","3.07",,
"2021-07-15","NOW","SERVICENOW, INC.","NYSE","3702083","3493256","975955","3.79",,
"2021-07-15","NSC","Norfolk Southern Corp.","NYSE","3244470","2832653","1568884","2.07",,
"2021-07-15","NVDA","NVIDIA Corporation Common Stoc","NNM","7226885","7998750","10051960","1.00",,
"2021-07-15","ORCL","Oracle Corp","NYSE","38692550","30859650","15611498","2.48",,
"2021-07-15","ORLY","O'Reilly Automotive, Inc. Comm","NNM","783387","857933","330605","2.37",,
"2021-07-15","PANW","PALO ALTO NETWORKS, INC","NYSE","4774241","4928880","988367","4.83",,
"2021-07-15","PCAR","PACCAR Inc. Common Stock","NNM","5391109","4702305","1480340","3.64",,
"2021-07-15","PEP","PepsiCo, Inc. Common Stock","NNM","9523792","9595854","4945578","1.93",,
"2021-07-15","PFE","Pfizer Inc.","NYSE","61242990","63146117","19070310","3.21",,
"2021-07-15","PG","Procter & Gamble Company","NYSE","14608534","15551694","6276823","2.33",,
"2021-07-15","PGR","Progressive Corporation","NYSE","8347266","7645791","3144914","2.65",,
"2021-07-15","PH","Parker-Hannifin Corporation","NYSE","1193225","1568660","849321","1.40",,
"2021-07-15","PLD","PROLOGIS, INC.","NYSE","9966385","9410502","2318653","4.30",,
"2021-07-15","PLTR","Palantir Technologies Inc. Cla","NYSE","61975111","68132010","35178055","1.76",,
"2021-07-15","PM","Philip Morris International In","NYSE","9478768","9631908","3789396","2.50",,
"2021-07-15","PNC","PNC Financial Services Group","NYSE","6227524","5256743","1846976","3.37",,
"2021-07-15","PSX","PHILLIPS 66","NYSE","8595437","9312363","3521079","2.44",,
"2021-07-15","PWR","Quanta Services, Inc.","NYSE","2306303","2389628","918425","2.51",,
"2021-07-15","QCOM","QUALCOMM Incorporated Common S","NNM","14743128","16137822","6878419","2.14",,
"2021-07-15","RCL","Royal Caribbean Group","NYSE","12005180","11522004","3810807","3.15",,
"2021-07-15","REGN","Regeneron Pharmaceuticals, Inc","NNM","1840896","1413220","723485","2.54",,
"2021-07-15","ROST","Ross Stores, Inc. Common Stock","NNM","3777312","4044608","1476482","2.56",,
"2021-07-15","RSG","Republic Services Inc.","NYSE","2062646","2007629","1146098","1.80",,
"2021-07-15","RTX","Raytheon Technologies Corporat","NYSE","13067578","13308014","4276511","3.06",,
"2021-07-15","SBUX","Starbucks Corporation Common S","NNM","11962998","12368268","5146284","2.32",,
"2021-07-15","SCCO","Southern Copper Corporation","NYSE","5269588","5397622","1061718","4.96",,
"2021-07-15","SCHW","The Charles Schwab Corporation","NYSE","15953271","15617483","7624321","2.09",,
"2021-07-15","SHW","The Sherwin-Williams Company","NYSE","3100830","3479261","802000","3.87",,
"2021-07-15","SNOW","Snowflake Inc.","NYSE","12415830","13204977","4048689","3.07",,
"2021-07-15","SNPS","Synopsys, Inc. Common Stock","NNM","1409412","1581957","659677","2.14",,
"2021-07-15","SO","The Southern Company","NYSE","10853756","9584177","3189512","3.40",,
"2021-07-15","SPCX","The SPAC and New Issue ETF","ARCA","252861","335746","42646","5.93",,
"2021-07-15","SPG","Simon Property Group, Inc.","NYSE","13009926","13288097","2040112","6.38",,
"2021-07-15","SPGI","S&P Global Inc.","NYSE","17980056","17223943","1102821","16.30",,
"2021-07-15","SYK","Stryker Corporation","NYSE","3372790","3321618","1039968","3.24",,
"2021-07-15","T","AT&T Inc.","NYSE","104557700","97676327","31819657","3.29",,
"2021-07-15","TDG","TransDigm Group Incorporated","NYSE","2007180","2181122","183838","10.92",,
"2021-07-15","TFC","Truist Financial Corporation","NYSE","10388111","8868344","4922472","2.11",,
"2021-07-15","TGT","Target Corporation","NYSE","8325374","8481281","2431587","3.42",,
"2021-07-15","TJX","TJX Companies, Inc. (The)","NYSE","13312069","13487614","5018783","2.65",,
"2021-07-15","TMO","Thermo Fisher Scientific, Inc.","NYSE","3000055","3046511","1165137","2.57",,
"2021-07-15","TMUS","T-Mobile US, Inc. Common Stock","NNM","11485921","12092237","2524198","4.55",,
"2021-07-15","TRV","The Travelers Companies, Inc.","NYSE","4691077","4890239","1059816","4.43",,
"2021-07-15","TSLA","Tesla, Inc. Common Stock","NNM","32355387","34093281","21704535","1.49",,
"2021-07-15","TXN","Texas Instruments Incorporated","NNM","14439318","13597005","3200854","4.51",,
"2021-07-15","UBER","Uber Technologies, Inc.","NYSE","69865082","74551685","17616748","3.97",,
"2021-07-15","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","6528838","6261570","2649477","2.46",,
"2021-07-15","UNP","Union Pacific Corp.","NYSE","4158361","5395099","3238948","1.28",,
"2021-07-15","UPS","United Parcel Service, Inc. Cl","NYSE","7962995","7114784","2289831","3.48",,
"2021-07-15","URI","United Rentals, Inc.","NYSE","1231590","1261234","693898","1.77",,
"2021-07-15","USB","U.S. Bancorp","NYSE","15606771","13968338","5423474","2.88",,
"2021-07-15","V","VISA Inc.","NYSE","28403785","26933355","6805147","4.17",,
"2021-07-15","VLO","Valero Energy Corporation","NYSE","10732086","10620238","4717419","2.27",,
"2021-07-15","VRT","Vertiv Holdings Co Class A Com","NYSE","14267026","15079024","1892895","7.54",,
"2021-07-15","VRTX","Vertex Pharmaceuticals Incorpo","NNM","4090460","4074654","1875974","2.18",,
"2021-07-15","VZ","Verizon Communications","NYSE","50276438","47835558","13701424","3.67",,
"2021-07-15","WDC","Western Digital Corporation Co","NNM","5047512","5040753","3046217","1.66",,
"2021-07-15","WELL","Welltower Inc.","NYSE","10596334","7184825","2304929","4.60",,
"2021-07-15","WFC","Wells Fargo & Co.","NYSE","42171642","50532556","25946801","1.63",,
"2021-07-15","WM","Waste Management, Inc.","NYSE","2986417","2946758","1215475","2.46",,
"2021-07-15","WMB","Williams Companies Inc.","NYSE","25107279","20860627","6048151","4.15",,
"2021-07-15","WMT","Walmart Inc.","NYSE","18682028","15280264","6940823","2.69",,
"2021-07-15","XOM","Exxon Mobil Corporation","NYSE","32797166","34761759","19628536","1.67",,
"2021-07-30","AAPL","Apple Inc. Common Stock","NNM","93114834","96355309","87082127","1.07",,
"2021-07-30","ABBV","ABBVIE INC.","NYSE","14450001","14655916","5525063","2.62",,
"2021-07-30","ABNB","Airbnb, Inc. Class A Common St","NNM","9971229","9927692","5214223","1.91",,
"2021-07-30","ABT","Abbott Laboratories","NYSE","11941015","11617644","4942934","2.42",,
"2021-07-30","ADBE","Adobe Inc. Common Stock","NNM","4778345","4920112","1510646","3.16",,
"2021-07-30","ADI","Analog Devices, Inc. Common St","NNM","42427238","41654419","2781612","15.25",,
"2021-07-30","ADP","Automatic Data Processing, Inc","NNM","4183546","4367343","1555458","2.69",,
"2021-07-30","AEP","American Electric Power Compan","NNM","7539263","7503030","3165960","2.38",,
"2021-07-30","AFL","Aflac Inc.","NYSE","15257273","13563596","3499972","4.36",,
"2021-07-30","AJG","Arthur J. Gallagher & Co.","NYSE","2413697","2561902","1124542","2.15",,
"2021-07-30","ALL","The Allstate Corporation","NYSE","4704718","4507127","1279701","3.68",,
"2021-07-30","AMAT","Applied Materials, Inc. Common","NNM","12851969","12874665","6424338","2.00",,
"2021-07-30","AMD","Advanced Micro Devices, Inc. C","NNM","89134119","86903996","65908626","1.35",,
"2021-07-30","AMGN","Amgen Inc. Common Stock","NNM","10713887","10336596","2066145","5.19",,
"2021-07-30","AMT","American Tower Corporation","NYSE","4353885","4288703","1527636","2.85",,
"2021-07-30","AMZN","Amazon.com, Inc. Common Stock","NNM","3917720","3927349","4041889","1.00",,
"2021-07-30","ANET","Arista Networks","NYSE","1371456","1573931","375368","3.65",,
"2021-07-30","AON","Aon plc Class A","NYSE","19633003","25838225","4068597","4.83",,
"2021-07-30","APD","Air Products & Chemicals, Inc.","NYSE","2308536","1917009","797359","2.90",,
"2021-07-30","APH","Amphenol Corporation","NYSE","4147456","3679524","3289893","1.26",,
"2021-07-30","APO","Apollo Global Management, Inc.","NYSE","21991824","22595493","2327398","9.45",,
"2021-07-30","APP","Applovin Corporation Class A C","NNM","5097026","5279705","574823","8.87",,
"2021-07-30","AVGO","Broadcom Inc. Common Stock","NNM","4775957","4440781","1303080","3.67",,
"2021-07-30","AXP","American Express Company","NYSE","14867745","8151968","4910912","3.03",,
"2021-07-30","BA","Boeing Company","NYSE","9388445","9619024","12709646","1.00",,
"2021-07-30","BAC","Bank of America Corporation","NYSE","76862701","77246040","50766008","1.51",,
"2021-07-30","BKNG","Booking Holdings Inc. Common S","NNM","694181","703818","280568","2.47",,
"2021-07-30","BLK","Blackrock, Inc.","NYSE","1644877","1620836","593013","2.77",,
"2021-07-30","BMY","Bristol-Myers Squibb Co.","NYSE","21912157","19382437","9116487","2.40",,
"2021-07-30","BNY","BlackRock New York Municipal I","NYSE","9016","15922","34256","1.00",,
"2021-07-30","BRKA","Berkshire Hathaway Inc.","NYSE","421","362","1041","1.00",,
"2021-07-30","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","9956939","10251729","3581624","2.78",,
"2021-07-30","BSX","Boston Scientific Corp.","NYSE","14260792","12350443","7261375","1.96",,
"2021-07-30","BX","The Blackstone Group Inc.","NYSE","11174220","13575763","3656139","3.06",,
"2021-07-30","C","Citigroup Inc.","NYSE","32127226","33019738","20065842","1.60",,
"2021-07-30","CAT","Caterpillar Inc.","NYSE","6850312","6162729","3497024","1.96",,
"2021-07-30","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","310","47","444","1.00",,
"2021-07-30","CDNS","Cadence Design Systems, Inc. C","NNM","2594794","2782996","1161732","2.23",,
"2021-07-30","CI","CIGNA Corporation","NYSE","3735710","3713052","1714268","2.18",,
"2021-07-30","CL","Colgate-Palmolive Company","NYSE","9056323","6099549","4854794","1.87",,
"2021-07-30","CMCSA","Comcast Corporation Class A Co","NNM","69907375","72898390","14731606","4.75",,
"2021-07-30","CME","CME Group Inc. Class A Common","NNM","4717065","4634190","1058807","4.46",,
"2021-07-30","CMI","Cummins Inc.","NYSE","3490651","3196290","1010196","3.46",,
"2021-07-30","COF","Capital One Financial","NYSE","4514560","4495533","2708922","1.67",,
"2021-07-30","COP","ConocoPhillips","NYSE","14998068","15850926","8684244","1.73",,
"2021-07-30","COST","Costco Wholesale Corporation C","NNM","5196074","4583699","1613064","3.22",,
"2021-07-30","CRM","salesforce.com, inc.","NYSE","14027689","20297748","6829123","2.05",,
"2021-07-30","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","8953960","9465311","2435539","3.68",,
"2021-07-30","CSCO","Cisco Systems, Inc. Common Sto","NNM","34082943","32077057","14679297","2.32",,
"2021-07-30","CSX","CSX Corporation Common Stock","NNM","20609867","17647013","10824678","1.90",,
"2021-07-30","CTAS","Cintas Corporation Common Stoc","NNM","1138192","1258080","447309","2.54",,
"2021-07-30","CVNA","Carvana Co.","NYSE","16148047","15514352","1159529","13.93",,
"2021-07-30","CVS","CVS HEALTH CORPORATION","NYSE","16097311","13886559","5017901","3.21",,
"2021-07-30","CVX","Chevron Corporation","NYSE","15495484","15298000","10593149","1.46",,
"2021-07-30","D","Dominion Energy, Inc Common St","NYSE","7080485","7849348","3294701","2.15",,
"2021-07-30","DASH","DoorDash, Inc.","NYSE","10988698","13205597","1865832","5.89",,
"2021-07-30","DDOG","Datadog, Inc. Class A Common S","NNM","13709586","14670347","1497509","9.15",,
"2021-07-30","DE","Deere & Company","NYSE","2836802","2815460","1244834","2.28",,
"2021-07-30","DELL","Dell Technologies Inc.","NYSE","7917642","8571127","1372264","5.77",,
"2021-07-30","DHR","Danaher Corporation","NYSE","6329253","5724899","2244360","2.82",,
"2021-07-30","DIS","The Walt Disney Company","NYSE","20458218","21594113","7253620","2.82",,
"2021-07-30","DLR","Digital Realty Trust, Inc.","NYSE","7357835","7164727","1064357","6.91",,
"2021-07-30","DUK","Duke Energy Corporation","NYSE","7200471","7351647","2639882","2.73",,
"2021-07-30","ECL","Ecolab, Inc.","NYSE","2473062","2046428","1115384","2.22",,
"2021-07-30","EMR","Emerson Electric Co.","NYSE","7696646","7189987","2369850","3.25",,
"2021-07-30","EOG","EOG Resources, Inc.","NYSE","8258729","6306728","4986003","1.66",,
"2021-07-30","EPD","Enterprise Products Partners L","NYSE","32846377","36175590","8049737","4.08",,
"2021-07-30","EQIX","Equinix, Inc. Common Stock REI","NNM","1292429","1357038","493461","2.62",,
"2021-07-30","FCX","Freeport-McMoran Inc.","NYSE","24596079","21625059","21246399","1.16",,
"2021-07-30","FDX","FedEx Corporation","NYSE","3091774","2871440","2067286","1.50",,
"2021-07-30","FTNT","Fortinet, Inc. Common Stock","NNM","1892235","1940412","906348","2.09",,
"2021-07-30","GD","General Dynamics Corporation","NYSE","2403965","2210491","928797","2.59",,
"2021-07-30","GE","General Electric Company","NYSE","82135611","85097263","65862957","1.25",,
"2021-07-30","GILD","Gilead Sciences, Inc. Common S","NNM","25726994","27221562","6162383","4.17",,
"2021-07-30","GLW","Corning Incorporated","NYSE","11028131","10842077","4016936","2.75",,
"2021-07-30","GM","General Motors Company","NYSE","20594059","17654846","13415829","1.54",,
"2021-07-30","GOOG","Alphabet Inc. Class C Capital","NNM","2454068","2484262","1255517","1.95",,
"2021-07-30","GOOGL","Alphabet Inc. Class A Common S","NNM","2933691","2810023","1759055","1.67",,
"2021-07-30","GS","Goldman Sachs Group Inc.","NYSE","4053848","4088043","2154571","1.88",,
"2021-07-30","GWW","W.W. Grainger, Inc.","NYSE","991066","843065","218915","4.53",,
"2021-07-30","HCA","HCA Healthcare, Inc.","NYSE","3578337","3626247","1802267","1.99",,
"2021-07-30","HD","Home Depot, Inc.","NYSE","12007585","11033388","2913475","4.12",,
"2021-07-30","HLT","Hilton Worldwide Holdings Inc.","NYSE","8353515","9247967","2624784","3.18",,
"2021-07-30","HON","Honeywell International Inc. C","NNM","8401612","5743022","5486327","1.53",,
"2021-07-30","HPE","Hewlett Packard Enterprise Com","NYSE","37163801","34336323","9038077","4.11",,
"2021-07-30","HWM","Howmet Aerospace Inc.","NYSE","7618046","9361586","3062519","2.49",,
"2021-07-30","IBKR","Interactive Brokers Group, Inc","NNM","3097468","3147352","721026","4.30",,
"2021-07-30","IBM","International Business Machine","NYSE","25615018","26193861","5002672","5.12",,
"2021-07-30","ICE","Intercontinental Exchange  Inc","NYSE","5335125","4514372","2044747","2.61",,
"2021-07-30","INTC","Intel Corporation Common Stock","NNM","54501589","52670908","29900703","1.82",,
"2021-07-30","INTU","Intuit Inc. Common Stock","NNM","1928875","2368300","921373","2.09",,
"2021-07-30","ISRG","Intuitive Surgical, Inc. Commo","NNM","1304728","1332792","527081","2.48",,
"2021-07-30","ITW","Illinois Tool Works Inc.","NYSE","4359445","4213135","877035","4.97",,
"2021-07-30","JNJ","Johnson & Johnson","NYSE","17217900","15763653","6247865","2.76",,
