"settlementDate","symbolCode","issueName","marketClassCode","currentShortPositionQuantity","previousShortPositionQuantity","averageDailyVolumeQuantity","daysToCoverQuantity","stockSplitFlag","revisionFlag"
"2021-01-15","WDC","Western Digital Corporation Co","NNM","8616511","7761414","4721657","1.82",,
"2021-01-15","WELL","Welltower Inc.","NYSE","8452225","9246684","1750493","4.83",,
"2021-01-15","WFC","Wells Fargo & Co.","NYSE","46388895","38427860","40978461","1.13",,
"2021-01-15","WM","Waste Management, Inc.","NYSE","3845057","3593849","1395526","2.76",,
"2021-01-15","WMB","Williams Companies Inc.","NYSE","24132614","24580124","9044714","2.67",,
"2021-01-15","WMT","Walmart Inc.","NYSE","15011652","13798306","7147420","2.10",,
"2021-01-15","XOM","Exxon Mobil Corporation","NYSE","44213065","44056999","30612197","1.44",,
"2020-12-31","AAPL","Apple Inc. Common Stock","NNM","91091816","94721417","105368902","1.00",,
"2020-12-31","ABBV","ABBVIE INC.","NYSE","13334764","13847345","5411795","2.46",,
"2020-12-31","ABNB","Airbnb, Inc. Class A Common St","NNM","7958628","1685381","9395001","1.00",,
"2020-12-31","ABT","Abbott Laboratories","NYSE","9936629","8877368","3537280","2.81",,
"2020-12-31","ADBE","Adobe Inc. Common Stock","NNM","4509385","4910531","1811154","2.49",,
"2020-12-31","ADI","Analog Devices, Inc. Common St","NNM","28259228","28119469","1698020","16.64",,
"2020-12-31","ADP","Automatic Data Processing, Inc","NNM","4488506","3958921","1054059","4.26",,
"2020-12-31","AEP","American Electric Power Compan","NNM","7949472","6102460","3044070","2.61",,
"2020-12-31","AFL","Aflac Inc.","NYSE","6336641","9101459","3479738","1.82",,
"2020-12-31","AJG","Arthur J. Gallagher & Co.","NYSE","1483089","1392508","646022","2.30",,
"2020-12-31","ALL","The Allstate Corporation","NYSE","3709251","4671217","1610961","2.30",,
"2020-12-31","AMAT","Applied Materials, Inc. Common","NNM","10587468","11562472","4983127","2.12",,
"2020-12-31","AMD","Advanced Micro Devices, Inc. C","NNM","60682386","55971654","30159260","2.01",,
"2020-12-31","AMGN","Amgen Inc. Common Stock","NNM","6958047","6912555","2223900","3.13",,
"2020-12-31","AMT","American Tower Corporation","NYSE","4705226","4384599","1811448","2.60",,
"2020-12-31","AMZN","Amazon.com, Inc. Common Stock","NNM","3293474","3040822","3386514","1.00",,
"2020-12-31","ANET","Arista Networks","NYSE","2484628","2483535","499504","4.97",,
"2020-12-31","AON","Aon plc Class A","NYSE","21472400","21176411","1435416","14.96",,
"2020-12-31","APD","Air Products & Chemicals, Inc.","NYSE","1165975","1634383","950288","1.23",,
"2020-12-31","APH","Amphenol Corporation","NYSE","1862755","2343989","964780","1.93",,
"2020-12-31","APO","Apollo Global Management, Inc.","NYSE","4881538","5071486","1005161","4.86",,
"2020-12-31","AVGO","Broadcom Inc. Common Stock","NNM","3772852","3600110","1522112","2.48",,
"2020-12-31","AXP","American Express Company","NYSE","6294562","7817811","2943007","2.14",,
"2020-12-31","BA","Boeing Company","NYSE","10606246","12843212","12566719","1.00",,
"2020-12-31","BAC","Bank of America Corporation","NYSE","73549567","71624561","42608489","1.73",,
"2020-12-31","BKNG","Booking Holdings Inc. Common S","NNM","1080631","971040","266510","4.05",,
"2020-12-31","BLK","Blackrock, Inc.","NYSE","1607127","1526714","581183","2.77",,
"2020-12-31","BMY","Bristol-Myers Squibb Co.","NYSE","15015112","15407668","8359615","1.80",,
"2020-12-31","BNY","BlackRock New York Municipal I","NYSE","14547","12709","17699","1.00",,
"2020-12-31","BRKA","Berkshire Hathaway Inc.","NYSE","329","424","444","1.00",,
"2020-12-31","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","10518988","11716953","6139739","1.71",,
"2020-12-31","BSX","Boston Scientific Corp.","NYSE","15069983","16344806","8908993","1.69",,
"2020-12-31","BX","The Blackstone Group Inc. Clas","NYSE","8619077","8698430","2027944","4.25",,
"2020-12-31","C","Citigroup Inc.","NYSE","24104054","25297486","15555205","1.55",,
"2020-12-31","CAT","Caterpillar Inc.","NYSE","7174379","7564152","2029591","3.53",,
"2020-12-31","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","86","246","120040","1.00",,
"2020-12-31","CDNS","Cadence Design Systems, Inc. C","NNM","2950693","2834693","1290831","2.29",,
"2020-12-31","CI","CIGNA Corporation","NYSE","3556114","3631145","1749470","2.03",,
"2020-12-31","CL","Colgate-Palmolive Company","NYSE","8370579","8076435","2394195","3.50",,
"2020-12-31","CMCSA","Comcast Corporation Class A Co","NNM","77143602","75217695","12981620","5.94",,
"2020-12-31","CME","CME Group Inc. Class A Common","NNM","5440684","5781308","1262144","4.31",,
"2020-12-31","CMI","Cummins Inc.","NYSE","2713453","2785865","647798","4.19",,
"2020-12-31","COF","Capital One Financial","NYSE","4795506","4948814","2214272","2.17",,
"2020-12-31","COP","ConocoPhillips","NYSE","42833997","41593279","8066545","5.31",,
"2020-12-31","COST","Costco Wholesale Corporation C","NNM","3854765","3221143","2088782","1.85",,
"2020-12-31","CRM","salesforce.com, inc.","NYSE","21828321","20503946","7336893","2.98",,
"2020-12-31","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","15156773","11584207","5762011","2.63",,
"2020-12-31","CSCO","Cisco Systems, Inc. Common Sto","NNM","40847702","37650698","14806536","2.76",,
"2020-12-31","CSX","CSX Corporation Common Stock","NNM","8115064","9126438","2770190","2.93",,
"2020-12-31","CTAS","Cintas Corporation Common Stoc","NNM","815918","883542","476367","1.71",,
"2020-12-31","CVNA","Carvana Co.","NYSE","17629322","18958403","1370120","12.87",,
"2020-12-31","CVS","CVS HEALTH CORPORATION","NYSE","17064828","15440107","5573543","3.06",,
"2020-12-31","CVX","Chevron Corporation","NYSE","14037222","17401481","9388478","1.50",,
"2020-12-31","D","Dominion Energy, Inc Common St","NYSE","7700854","8945925","4568981","1.69",,
"2020-12-31","DASH","DoorDash, Inc.","NYSE","8821702","3362653","3370270","2.62",,
"2020-12-31","DDOG","Datadog, Inc. Class A Common S","NNM","15345237","14425558","2792228","5.50",,
"2020-12-31","DE","Deere & Company","NYSE","2167929","2421778","1209058","1.79",,
"2020-12-31","DELL","Dell Technologies Inc.","NYSE","5947386","6335888","2420573","2.46",,
"2020-12-31","DHR","Danaher Corporation","NYSE","4897145","4130577","1778585","2.75",,
"2020-12-31","DIS","The Walt Disney Company","NYSE","20863165","19838835","9413440","2.22",,
"2020-12-31","DLR","Digital Realty Trust, Inc.","NYSE","6400559","5716369","1717489","3.73",,
"2020-12-31","DUK","Duke Energy Corporation","NYSE","6583208","5720108","2842888","2.32",,
"2020-12-31","ECL","Ecolab, Inc.","NYSE","2114049","2966963","766894","2.76",,
"2020-12-31","EMR","Emerson Electric Co.","NYSE","7368386","8782981","2099718","3.51",,
"2020-12-31","EOG","EOG Resources, Inc.","NYSE","10944471","12546503","3679181","2.97",,
"2020-12-31","EPD","Enterprise Products Partners L","NYSE","32234180","34863604","7354328","4.38",,
"2020-12-31","EQIX","Equinix, Inc. Common Stock REI","NNM","1058056","1072148","359478","2.94",,
"2020-12-31","FCX","Freeport-McMoran Inc.","NYSE","17160742","20344950","13400222","1.28",,
"2020-12-31","FDX","FedEx Corporation","NYSE","2773070","2987964","4147926","1.00",,
"2020-12-31","FTNT","Fortinet, Inc. Common Stock","NNM","3023088","3285001","1023686","2.95",,
"2020-12-31","GD","General Dynamics Corporation","NYSE","3870250","3528314","1163520","3.33",,
"2020-12-31","GE","General Electric Company","NYSE","89745925","84248325","59906027","1.50",,
"2020-12-31","GILD","Gilead Sciences, Inc. Common S","NNM","21572372","17665809","9462044","2.28",,
"2020-12-31","GLW","Corning Incorporated","NYSE","9896026","10588687","3267894","3.03",,
"2020-12-31","GM","General Motors Company","NYSE","15685325","16950970","11409999","1.37",,
"2020-12-31","GOOG","Alphabet Inc. Class C Capital","NNM","1787813","2325774","1387422","1.29",,
"2020-12-31","GOOGL","Alphabet Inc. Class A Common S","NNM","2512968","2808130","1357511","1.85",,
"2020-12-31","GS","Goldman Sachs Group Inc.","NYSE","4379858","3986307","2783647","1.57",,
"2020-12-31","GWW","W.W. Grainger, Inc.","NYSE","765843","725410","244690","3.13",,
"2020-12-31","HCA","HCA Healthcare, Inc.","NYSE","3786271","4037772","1285284","2.95",,
"2020-12-31","HD","Home Depot, Inc.","NYSE","7674350","7587058","3396777","2.26",,
"2020-12-31","HLT","Hilton Worldwide Holdings Inc.","NYSE","9675976","10996254","2068202","4.68",,
"2020-12-31","HON","Honeywell International, Inc.","NYSE","4961406","6076920","2172717","2.28",,
"2020-12-31","HPE","Hewlett Packard Enterprise Com","NYSE","24545330","23905670","8193485","3.00",,
"2020-12-31","HWM","Howmet Aerospace Inc.","NYSE","7338439","6910248","2848009","2.58",,
"2020-12-31","IBKR","Interactive Brokers Group, Inc","NNM","2180959","2040850","711147","3.07",,
"2020-12-31","IBM","International Business Machine","NYSE","24592416","22915875","3751097","6.56",,
"2020-12-31","ICE","Intercontinental Exchange  Inc","NYSE","5071002","4862435","1750535","2.90",,
"2020-12-31","INTC","Intel Corporation Common Stock","NNM","68235196","73445620","39735329","1.72",,
"2020-12-31","INTU","Intuit Inc. Common Stock","NNM","2010601","2197762","1053609","1.91",,
"2020-12-31","ISRG","Intuitive Surgical, Inc. Commo","NNM","1477572","1464939","432805","3.41",,
"2020-12-31","ITW","Illinois Tool Works Inc.","NYSE","3671933","3674979","784570","4.68",,
"2020-12-31","JNJ","Johnson & Johnson","NYSE","13462341","13013727","6303868","2.14",,
"2020-12-31","JPM","JPMorgan Chase & Co.","NYSE","19745117","21741766","12261148","1.61",,
"2020-12-31","KKR","KKR & Co. Inc.","NYSE","7276978","7508440","2059745","3.53",,
"2020-12-31","KLAC","KLA Corporation Common Stock","NNM","2618592","2776901","797104","3.29",,
"2020-12-31","KMI","Kinder Morgan, Inc.","NYSE","30571871","32193228","15296536","2.00",,
"2020-12-31","KO","Coca-Cola Company","NYSE","25146216","24947473","11295025","2.23",,
"2020-12-31","LIN","Linde plc Ordinary Share","NYSE","3598678","2895145","1243107","2.89",,
"2020-12-31","LLY","Eli Lilly & Co.","NYSE","5198496","6888058","2716110","1.91",,
"2020-12-31","LMT","Lockheed Martin Corp.","NYSE","2835151","2994593","1515890","1.87",,
"2020-12-31","LOW","Lowe's Companies Inc.","NYSE","11355583","16395674","3918823","2.90",,
"2020-12-31","LRCX","Lam Research Corporation Commo","NNM","2712131","3340193","1062594","2.55",,
"2020-12-31","MA","Mastercard Incorporated","NYSE","3851490","5011558","3195608","1.21",,
"2020-12-31","MAR","Marriott International Class A","NNM","6328984","7097368","1553666","4.07",,
"2020-12-31","MCD","McDonald's Corporation","NYSE","5518596","6083841","2642116","2.09",,
"2020-12-31","MCK","McKesson Corporation","NYSE","1201875","1390488","792144","1.52",,
"2020-12-31","MCO","Moody's Corporation","NYSE","2530618","2541675","656494","3.85",,
"2020-12-31","MDLZ","Mondelez International, Inc. C","NNM","10238855","9843332","4904726","2.09",,
"2020-12-31","MDT","Medtronic plc","NYSE","6601056","5647154","3203015","2.06",,
"2020-12-31","MMM","3M Company","NYSE","7631967","7604893","1682366","4.54",,
"2020-12-31","MNST","Monster Beverage Corporation","NNM","5565923","5772940","1302134","4.27",,
"2020-12-31","MO","Altria Group, Inc.","NYSE","16979932","14503128","9369917","1.81",,
"2020-12-31","MPC","MARATHON PETROLEUM CORPORATION","NYSE","31892352","32385677","5245747","6.08",,
"2020-12-31","MPWR","Monolithic Power Systems, Inc.","NNM","1046964","1080073","403715","2.59",,
"2020-12-31","MRK","Merck & Co., Inc.","NYSE","15966088","13586288","8675890","1.84",,
"2020-12-31","MRVL","Marvell Technology Group Ltd.","NNM","31976726","27529739","7925160","4.03",,
"2020-12-31","MS","Morgan Stanley","NYSE","27696049","27755481","7763817","3.57",,
"2020-12-31","MSFT","Microsoft Corporation Common S","NNM","39201229","39913925","25020863","1.57",,
"2020-12-31","MSI","Motorola Solutions, Inc. New","NYSE","1934996","2344636","823107","2.35",,
"2020-12-31","MU","Micron Technology, Inc. Common","NNM","24464923","26043601","10607026","2.31",,
"2020-12-31","NEE","Nextra Energy, Inc.","NYSE","23021973","22283390","5491386","4.19",,
"2020-12-31","NEM","Newmont Corporation","NYSE","6424157","6635061","4526341","1.42",,
"2020-12-31","NET","Cloudflare, Inc. Class A commo","NYSE","11025409","10806917","5277030","2.09",,
"2020-12-31","NFLX","Netflix, Inc. Common Stock","NNM","7521167","8279079","2675245","2.81",,
"2020-12-31","NKE","Nike, Inc.","NYSE","13422922","13762634","6481852","2.07",,
"2020-12-31","NOC","Northrop Grumman Corp.","NYSE","1703881","2157553","920437","1.85",,
"2020-12-31","NOW","SERVICENOW, INC.","NYSE","2279976","2468297","1072587","2.13",,
"2020-12-31","NSC","Norfolk Southern Corp.","NYSE","2634175","2439481","910443","2.89",,
"2020-12-31","NVDA","NVIDIA Corporation Common Stoc","NNM","6439494","5626119","4917253","1.31",,
"2020-12-31","ORCL","Oracle Corp","NYSE","29488862","30807680","12529526","2.35",,
"2020-12-31","ORLY","O'Reilly Automotive, Inc. Comm","NNM","1091995","1327621","521158","2.10",,
"2020-12-31","PANW","PALO ALTO NETWORKS, INC","NYSE","5362207","4262841","1429884","3.75",,
"2020-12-31","PCAR","PACCAR Inc. Common Stock","NNM","4316142","3763170","1109898","3.89",,
"2020-12-31","PEP","PepsiCo, Inc. Common Stock","NNM","9848067","8675206","3202957","3.07",,
"2020-12-31","PFE","Pfizer Inc.","NYSE","65273968","63138417","33619482","1.94",,
"2020-12-31","PG","Procter & Gamble Company","NYSE","15397563","14771019","5930932","2.60",,
"2020-12-31","PGR","Progressive Corporation","NYSE","4573618","6287254","2132254","2.14",,
"2020-12-31","PH","Parker-Hannifin Corporation","NYSE","1302884","1292712","594719","2.19",,
"2020-12-31","PLD","PROLOGIS, INC.","NYSE","7811184","7438047","2478346","3.15",,
"2020-12-31","PLTR","Palantir Technologies Inc. Cla","NYSE","90744262","70602979","48605322","1.87",,
"2020-12-31","PM","Philip Morris International In","NYSE","8036572","9477075","5019418","1.60",,
"2020-12-31","PNC","PNC Financial Services Group","NYSE","6233463","5883100","1658357","3.76",,
"2020-12-31","PSX","PHILLIPS 66","NYSE","10533896","9631436","3231567","3.26",,
"2020-12-31","PWR","Quanta Services, Inc.","NYSE","1948957","2137359","1267651","1.54",,
"2020-12-31","QCOM","QUALCOMM Incorporated Common S","NNM","16192630","17093045","5355035","3.02",,
"2020-12-31","RCL","Royal Caribbean Group","NYSE","11923920","15651737","3516239","3.39",,
"2020-12-31","REGN","Regeneron Pharmaceuticals, Inc","NNM","2246926","1962350","736610","3.05",,
"2020-12-31","ROST","Ross Stores, Inc. Common Stock","NNM","4383677","3488636","1551509","2.83",,
"2020-12-31","RSG","Republic Services Inc.","NYSE","2130023","2393386","960065","2.22",,
"2020-12-31","RTX","Raytheon Technologies Corporat","NYSE","13807617","15475631","5301165","2.60",,
"2020-12-31","SBUX","Starbucks Corporation Common S","NNM","11781452","11177765","4703078","2.51",,
"2020-12-31","SCCO","Southern Copper Corporation","NYSE","5169368","4831828","722442","7.16",,
"2020-12-31","SCHW","The Charles Schwab Corporation","NYSE","15833904","15487422","5676716","2.79",,
"2020-12-31","SHW","The Sherwin-Williams Company","NYSE","1200689","1255293","310699","3.86",,
"2020-12-31","SNOW","Snowflake Inc.","NYSE","10648369","11185850","4181045","2.55",,
"2020-12-31","SNPS","Synopsys, Inc. Common Stock","NNM","1567622","1466401","658752","2.38",,
"2020-12-31","SO","The Southern Company","NYSE","8786242","8723973","2670350","3.29",,
"2020-12-31","SPCX","The SPAC and New Issue ETF","ARCA","30522","0","144904","1.00",,
"2020-12-31","SPG","Simon Property Group, Inc.","NYSE","22293037","24426584","3025777","7.37",,
"2020-12-31","SPGI","S&P Global Inc.","NYSE","5998138","4193865","1510771","3.97",,
"2020-12-31","SYK","Stryker Corporation","NYSE","2824545","2604896","819424","3.45",,
"2020-12-31","T","AT&T Inc.","NYSE","129772225","129045265","41239258","3.15",,
"2020-12-31","TDG","TransDigm Group Incorporated","NYSE","2019687","2085495","211860","9.53",,
"2020-12-31","TFC","Truist Financial Corporation","NYSE","9150965","10297009","4877395","1.88",,
"2020-12-31","TGT","Target Corporation","NYSE","5148891","7650165","3001568","1.72",,
"2020-12-31","TJX","TJX Companies, Inc. (The)","NYSE","13737072","11933495","5691136","2.41",,
"2020-12-31","TMO","Thermo Fisher Scientific, Inc.","NYSE","2755389","2351416","1224416","2.25",,
"2020-12-31","TMUS","T-Mobile US, Inc. Common Stock","NNM","11792223","10658814","2851683","4.14",,
"2020-12-31","TRV","The Travelers Companies, Inc.","NYSE","6022454","5893460","1283692","4.69",,
"2020-12-31","TSLA","Tesla, Inc. Common Stock","NNM","60620873","45227476","53167583","1.14",,
"2020-12-31","TXN","Texas Instruments Incorporated","NNM","13334717","13411830","2812206","4.74",,
"2020-12-31","UBER","Uber Technologies, Inc.","NYSE","55117200","55352424","14706853","3.75",,
"2020-12-31","UNH","UNITEDHEALTH GROUP INCORPORATE","NYSE","6246103","6217027","2614198","2.39",,
"2020-12-31","UNP","Union Pacific Corp.","NYSE","5452385","5626379","1953048","2.79",,
"2020-12-31","UPS","United Parcel Service, Inc. Cl","NYSE","7362510","7075476","3041469","2.42",,
"2020-12-31","URI","United Rentals, Inc.","NYSE","4577898","5041903","593900","7.71",,
"2020-12-31","USB","U.S. Bancorp","NYSE","12463790","13349768","5957997","2.09",,
"2020-12-31","V","VISA Inc.","NYSE","30520359","28304071","6634182","4.60",,
"2020-12-31","VLO","Valero Energy Corporation","NYSE","9192609","11845193","3874819","2.37",,
"2020-12-31","VRT","Vertiv Holdings Co Class A Com","NYSE","3632251","6233321","2291226","1.59",,
"2020-12-31","VRTX","Vertex Pharmaceuticals Incorpo","NNM","3373982","3245216","1193652","2.83",,
"2020-12-31","VZ","Verizon Communications","NYSE","36184782","33476470","14887447","2.43",,
"2020-12-31","WDC","Western Digital Corporation Co","NNM","7761414","7948706","3280426","2.37",,
"2020-12-31","WELL","Welltower Inc.","NYSE","9246684","8625898","2591650","3.57",,
"2020-12-31","WFC","Wells Fargo & Co.","NYSE","38427860","40825756","29347104","1.31",,
"2020-12-31","WM","Waste Management, Inc.","NYSE","3593849","3239079","1218499","2.95",,
"2020-12-31","WMB","Williams Companies Inc.","NYSE","24580124","23184515","7322477","3.36",,
"2020-12-31","WMT","Walmart Inc.","NYSE","13798306","14339854","7468152","1.85",,
"2020-12-31","XOM","Exxon Mobil Corporation","NYSE","44056999","44630327","22441220","1.96",,
"2020-12-15","AAPL","Apple Inc. Common Stock","NNM","94721417","89985311","82286300","1.15",,
"2020-12-15","ABBV","ABBVIE INC.","NYSE","13847345","13270647","5943791","2.33",,
"2020-12-15","ABNB","Airbnb, Inc. Class A Common St","NNM","1685381","0","10368755","1.00",,
"2020-12-15","ABT","Abbott Laboratories","NYSE","8877368","9768079","4668665","1.90",,
"2020-12-15","ADBE","Adobe Inc. Common Stock","NNM","4910531","4392885","2799908","1.75",,
"2020-12-15","ADI","Analog Devices, Inc. Common St","NNM","28119469","26538076","2365947","11.89",,
"2020-12-15","ADP","Automatic Data Processing, Inc","NNM","3958921","4124133","1524654","2.60",,
"2020-12-15","AEP","American Electric Power Compan","NNM","6102460","6215481","2276171","2.68",,
"2020-12-15","AFL","Aflac Inc.","NYSE","9101459","10172235","3247948","2.80",,
"2020-12-15","AJG","Arthur J. Gallagher & Co.","NYSE","1392508","1346224","739543","1.88",,
"2020-12-15","ALL","The Allstate Corporation","NYSE","4671217","4865521","1548000","3.02",,
"2020-12-15","AMAT","Applied Materials, Inc. Common","NNM","11562472","12881497","5372996","2.15",,
"2020-12-15","AMD","Advanced Micro Devices, Inc. C","NNM","55971654","62365940","39529419","1.42",,
"2020-12-15","AMGN","Amgen Inc. Common Stock","NNM","6912555","6512093","2082051","3.32",,
"2020-12-15","AMT","American Tower Corporation","NYSE","4384599","4170577","2656937","1.65",,
"2020-12-15","AMZN","Amazon.com, Inc. Common Stock","NNM","3040822","3020596","3073705","1.00",,
"2020-12-15","ANET","Arista Networks","NYSE","2483535","2936167","496317","5.00",,
"2020-12-15","AON","Aon plc Class A","NYSE","21176411","20324150","1387846","15.26",,
"2020-12-15","APD","Air Products & Chemicals, Inc.","NYSE","1634383","1808681","1134331","1.44",,
"2020-12-15","APH","Amphenol Corporation","NYSE","2343989","2267272","1283750","1.83",,
"2020-12-15","APO","Apollo Global Management, Inc.","NYSE","5071486","6761473","1064859","4.76",,
"2020-12-15","AVGO","Broadcom Inc. Common Stock","NNM","3600110","3558350","1828305","1.97",,
"2020-12-15","AXP","American Express Company","NYSE","7817811","7432680","3526201","2.22",,
"2020-12-15","BA","Boeing Company","NYSE","12843212","11914187","21976481","1.00",,
"2020-12-15","BAC","Bank of America Corporation","NYSE","71624561","73647949","44216813","1.62",,
"2020-12-15","BKNG","Booking Holdings Inc. Common S","NNM","971040","985014","331193","2.93",,
"2020-12-15","BLK","Blackrock, Inc.","NYSE","1526714","1563583","528004","2.89",,
"2020-12-15","BMY","Bristol-Myers Squibb Co.","NYSE","15407668","15298446","8904758","1.73",,
"2020-12-15","BNY","BlackRock New York Municipal I","NYSE","12709","11330","25171","1.00",,
"2020-12-15","BRKA","Berkshire Hathaway Inc.","NYSE","424","162","310","1.37",,
"2020-12-15","BRKB","BERKSHIRE HATHAWAY Class B","NYSE","11716953","12093828","4356897","2.69",,
"2020-12-15","BSX","Boston Scientific Corp.","NYSE","16344806","12222581","15463240","1.06",,
"2020-12-15","BX","The Blackstone Group Inc. Clas","NYSE","8698430","8589462","2109170","4.12",,
"2020-12-15","C","Citigroup Inc.","NYSE","25297486","26174097","20397782","1.24",,
"2020-12-15","CAT","Caterpillar Inc.","NYSE","7564152","6985973","2862966","2.64",,
"2020-12-15","CCZ","Comcast Holdings Corp. 2.0% Ex","NYSE","246","173","147","1.67",,
"2020-12-15","CDNS","Cadence Design Systems, Inc. C","NNM","2834693","2751820","1196487","2.37",,
"2020-12-15","CI","CIGNA Corporation","NYSE","3631145","3550864","1393788","2.61",,
"2020-12-15","CL","Colgate-Palmolive Company","NYSE","8076435","9269573","2678403","3.02",,
"2020-12-15","CMCSA","Comcast Corporation Class A Co","NNM","75217695","85847446","13561919","5.55",,
"2020-12-15","CME","CME Group Inc. Class A Common","NNM","5781308","5248950","1489432","3.88",,
"2020-12-15","CMI","Cummins Inc.","NYSE","2785865","2825770","1213548","2.30",,
"2020-12-15","COF","Capital One Financial","NYSE","4948814","5376501","2725921","1.82",,
"2020-12-15","COP","ConocoPhillips","NYSE","41593279","38774220","12009227","3.46",,
"2020-12-15","COST","Costco Wholesale Corporation C","NNM","3221143","3071072","2593680","1.24",,
"2020-12-15","CRM","salesforce.com, inc.","NYSE","20503946","14588248","16371727","1.25",,
"2020-12-15","CRWD","CrowdStrike Holdings, Inc. Cla","NNM","11584207","10647285","6051836","1.91",,
"2020-12-15","CSCO","Cisco Systems, Inc. Common Sto","NNM","37650698","36001090","16764387","2.25",,
"2020-12-15","CSX","CSX Corporation Common Stock","NNM","9126438","7825553","3727407","2.45",,
"2020-12-15","CTAS","Cintas Corporation Common Stoc","NNM","883542","898911","377401","2.34",,
"2020-12-15","CVNA","Carvana Co.","NYSE","18958403","19122090","1430518","13.25",,
"2020-12-15","CVS","CVS HEALTH CORPORATION","NYSE","15440107","16076198","7366145","2.10",,
"2020-12-15","CVX","Chevron Corporation","NYSE","17401481","16543323","9217839","1.89",,
"2020-12-15","D","Dominion Energy, Inc Common St","NYSE","8945925","8266722","5204220","1.72",,
"2020-12-15","DASH","DoorDash, Inc.","NYSE","3362653","0","4300133","1.00",,
"2020-12-15","DDOG","Datadog, Inc. Class A Common S","NNM","14425558","15933338","2980050","4.84",,
"2020-12-15","DE","Deere & Company","NYSE","2421778","2384681","1491620","1.62",,
"2020-12-15","DELL","Dell Technologies Inc.","NYSE","6335888","6233706","2191199","2.89",,
"2020-12-15","DHR","Danaher Corporation","NYSE","4130577","4708159","2251005","1.83",,
"2020-12-15","DIS","The Walt Disney Company","NYSE","19838835","20089272","17035446","1.16",,
"2020-12-15","DLR","Digital Realty Trust, Inc.","NYSE","5716369","5469692","1792697","3.19",,
"2020-12-15","DUK","Duke Energy Corporation","NYSE","5720108","34929924","2595993","2.20",,
"2020-12-15","ECL","Ecolab, Inc.","NYSE","2966963","2549432","757071","3.92",,
"2020-12-15","EMR","Emerson Electric Co.","NYSE","8782981","9857491","3290048","2.67",,
"2020-12-15","EOG","EOG Resources, Inc.","NYSE","12546503","12768072","6155125","2.04",,
"2020-12-15","EPD","Enterprise Products Partners L","NYSE","34863604","34985104","7026108","4.96",,
"2020-12-15","EQIX","Equinix, Inc. Common Stock REI","NNM","1072148","746528","516373","2.08",,
"2020-12-15","FCX","Freeport-McMoran Inc.","NYSE","20344950","24964462","17377923","1.17",,
"2020-12-15","FDX","FedEx Corporation","NYSE","2987964","3470328","2240200","1.33",,
"2020-12-15","FTNT","Fortinet, Inc. Common Stock","NNM","3285001","3339026","886002","3.71",,
"2020-12-15","GD","General Dynamics Corporation","NYSE","3528314","3545697","1273918","2.77",,
"2020-12-15","GE","General Electric Company","NYSE","84248325","75751710","88318419","1.00",,
"2020-12-15","GILD","Gilead Sciences, Inc. Common S","NNM","17665809","20728411","7155421","2.47",,
"2020-12-15","GLW","Corning Incorporated","NYSE","10588687","9626056","3682154","2.88",,
"2020-12-15","GM","General Motors Company","NYSE","16950970","21462416","11384918","1.49",,
"2020-12-15","GOOG","Alphabet Inc. Class C Capital","NNM","2325774","2366772","1239429","1.88",,
"2020-12-15","GOOGL","Alphabet Inc. Class A Common S","NNM","2808130","2599867","1206419","2.33",,
"2020-12-15","GS","Goldman Sachs Group Inc.","NYSE","3986307","3903204","2044798","1.95",,
"2020-12-15","GWW","W.W. Grainger, Inc.","NYSE","725410","859424","230399","3.15",,
"2020-12-15","HCA","HCA Healthcare, Inc.","NYSE","4037772","4135929","1127677","3.58",,
"2020-12-15","HD","Home Depot, Inc.","NYSE","7587058","6919149","4413467","1.72",,
"2020-12-15","HLT","Hilton Worldwide Holdings Inc.","NYSE","10996254","11296733","1883718","5.84",,
"2020-12-15","HON","Honeywell International, Inc.","NYSE","6076920","4780106","2684568","2.26",,
"2020-12-15","HPE","Hewlett Packard Enterprise Com","NYSE","23905670","27230737","10578907","2.26",,
"2020-12-15","HWM","Howmet Aerospace Inc.","NYSE","6910248","6272758","3599049","1.92",,
"2020-12-15","IBKR","Interactive Brokers Group, Inc","NNM","2040850","2255455","636696","3.21",,
"2020-12-15","IBM","International Business Machine","NYSE","22915875","22028993","4875942","4.70",,
"2020-12-15","ICE","Intercontinental Exchange  Inc","NYSE","4862435","3969741","2441367","1.99",,
"2020-12-15","INTC","Intel Corporation Common Stock","NNM","73445620","50572490","35805778","2.05",,
"2020-12-15","INTU","Intuit Inc. Common Stock","NNM","2197762","2013231","1377183","1.60",,
"2020-12-15","ISRG","Intuitive Surgical, Inc. Commo","NNM","1464939","1452845","485172","3.02",,
"2020-12-15","ITW","Illinois Tool Works Inc.","NYSE","3674979","4634602","1228324","2.99",,
"2020-12-15","JNJ","Johnson & Johnson","NYSE","13013727","13972037","6988408","1.86",,
"2020-12-15","JPM","JPMorgan Chase & Co.","NYSE","21741766","26667698","10739120","2.02",,
"2020-12-15","KKR","KKR & Co. Inc.","NYSE","7508440","9685847","1750977","4.29",,
"2020-12-15","KLAC","KLA Corporation Common Stock","NNM","2776901","2838925","796698","3.49",,
"2020-12-15","KMI","Kinder Morgan, Inc.","NYSE","32193228","28723425","18267113","1.76",,
"2020-12-15","KO","Coca-Cola Company","NYSE","24947473","27597532","14050582","1.78",,
